"timeMillisSpent","calculateCountPerSecond"
3711,4
11090,0
14782,0
18336,0
21999,0
25744,0
29520,0
33179,0
36935,1
40580,0
44240,1
47879,0
51635,1
55212,0
59052,0
62754,1
66358,0
70022,0
73743,0
77458,1
81038,0
84720,0
88342,0
91946,1
95820,1
99500,0
103200,0
106908,0
110488,0
114250,0
117901,0
121522,0
125379,0
129060,1
132807,0
136474,0
140316,0
144087,0
147758,0
151427,1
155087,0
158768,0
162385,0
166007,0
169657,0
173314,2
177008,0
180578,3
184269,0
187897,0
191697,0
195432,0
199014,0
202693,0
206280,0
209945,0
213608,0
217321,0
221184,1
224724,0
228271,0
231972,0
235571,0
239266,0
242859,1
246538,0
250169,0
253801,0
257446,0
261105,0
264744,0
268400,1
272091,1
275712,1
279334,0
283020,1
286692,2
290333,0
293967,0
297673,0
301488,0
305104,0
308803,1
312479,1
316309,0
319968,0
323643,0
327349,0
331007,0
334718,0
338426,0
342083,0
345843,0
349548,0
353181,0
356889,1
360574,0
364118,0
367858,0
371377,1
374910,0
378542,1
382394,0
386047,0
389874,0
393612,0
397253,0
400923,1
404651,0
408322,1
411996,0
415727,0
419452,1
423050,0
426899,1
430715,0
434385,0
438039,1
441839,0
445381,0
449089,1
452782,1
456465,1
460204,0
464051,0
467808,1
471446,1
475275,2
479102,0
482713,0
486360,0
489991,0
493717,0
497283,0
500879,0
504527,0
508312,0
511887,0
515533,0
519191,1
522888,0
526511,0
530203,0
533858,0
537683,1
541370,0
545071,0
548688,0
552384,0
556080,0
559755,0
563422,0
567034,0
570889,0
574561,0
578407,2
582099,0
585817,0
589476,0
593152,0
596922,0
600610,1
