"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
5,1,2
4400,1,1
8934,1,2
13201,1,2
17468,1,2
21818,1,1
26074,1,1
30374,1,1
34755,1,4
39082,1,1
43462,1,1
47718,1,2
52148,1,5
56580,1,1
61126,1,2
65533,1,3
70027,1,2
74481,1,4
78890,1,1
83175,1,2
87517,1,1
91829,1,6
96409,1,4
100734,1,2
105217,1,1
109729,1,2
114005,1,1
118225,1,1
122512,1,2
126796,1,5
131131,1,2
135427,1,4
139704,1,1
144037,1,4
148320,1,4
152637,1,4
156966,1,1
161281,1,3
161281,1,1
161282,1,4
161282,1,3
165779,1,2
170084,1,5
174565,1,3
178779,1,1
183071,1,1
187358,1,1
191946,1,1
196348,1,1
200649,1,1
204933,1,1
209302,1,1
213851,1,8
218189,1,1
222479,1,1
226802,1,2
231117,1,1
235597,1,2
240072,1,4
244390,1,3
248628,1,4
252899,1,1
257472,1,3
261787,1,2
266091,1,1
270374,1,5
274738,1,2
279055,1,7
283347,1,4
287594,1,1
292143,1,5
296690,1,1
301121,1,3
305671,1,2
310177,1,2
314451,1,1
318732,1,1
323103,1,1
323104,1,1
323104,1,4
323104,1,1
323104,1,5
327435,1,3
331688,1,3
336020,1,1
340405,1,1
344719,1,4
348985,1,2
353510,1,1
357870,1,1
362152,1,2
366464,1,1
370804,1,1
375154,1,2
379740,1,2
384087,1,1
388508,1,1
392987,1,3
397420,1,7
401794,1,1
406153,1,2
410530,1,1
414852,1,2
419200,1,2
423515,1,4
427731,1,2
432328,1,4
436735,1,2
441118,1,5
445444,1,2
450061,1,6
454337,1,3
458626,1,2
462981,1,1
467266,1,2
471807,1,2
476225,1,4
480516,1,1
484906,1,1
489207,1,2
493705,1,1
498091,1,2
502381,1,1
506652,1,1
510820,1,2
515109,1,1
519397,1,2
523980,1,2
528524,1,1
533065,1,3
537400,1,2
541797,1,1
546175,1,1
550461,1,3
554980,1,1
559317,1,1
563790,1,1
568081,1,1
572661,1,1
576958,1,1
581237,1,2
585458,1,1
589808,1,1
594061,1,7
598453,1,1
602654,1,1
