"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
3,1,2
3,1,5
4,1,5
4,1,2
4,1,2
4,1,3
4,1,1
4,1,7
4,1,16
4,1,1
4,1,3
4,1,6
4,1,12
5,1,11
5,1,3
5,1,1
5,1,1
4276,1,6
8704,1,1
13061,1,1
17582,1,2
21863,1,1
26148,1,1
30640,1,3
35057,1,4
39367,1,1
43891,1,1
48407,1,1
52685,1,2
56935,1,2
61294,1,1
65610,1,6
70136,1,1
74418,1,1
78719,1,8
83231,1,1
87544,1,2
87544,1,4
87544,1,5
87544,1,4
87544,1,4
87544,1,2
87544,1,2
87544,1,1
92058,1,6
96406,1,1
100644,1,1
104990,1,2
109467,1,2
113765,1,2
113766,1,3
113766,1,1
113766,1,5
113766,1,4
113766,1,3
113766,1,2
118117,1,4
122446,1,2
126979,1,9
131486,1,2
135616,1,5
139889,1,2
144193,1,1
148431,1,2
152900,1,5
157482,1,5
161643,1,1
165862,1,1
170195,1,2
174591,1,5
178949,1,1
183274,1,6
187663,1,1
192140,1,1
196470,1,1
200740,1,3
205111,1,4
209644,1,2
214111,1,2
218576,1,1
222788,1,4
227181,1,7
231573,1,1
235857,1,1
240372,1,5
244812,1,5
249199,1,1
253576,1,1
257923,1,2
262202,1,1
266778,1,1
271148,1,5
275504,1,3
280040,1,4
284575,1,4
288913,1,7
293118,1,3
297666,1,5
302173,1,2
306415,1,3
310682,1,1
314967,1,5
319160,1,2
323658,1,3
323658,1,6
323658,1,2
323658,1,4
323658,1,1
323659,1,6
323659,1,5
323659,1,1
323659,1,2
323659,1,2
323659,1,2
323659,1,10
323659,1,2
323659,1,9
323659,1,1
323659,1,1
323659,1,8
323659,1,1
323659,1,2
323659,1,1
323659,1,7
323659,1,1
323660,1,8
323660,1,1
323660,1,2
323660,1,7
323660,1,6
323660,1,2
323660,1,1
323660,1,1
323660,1,1
323660,1,3
323660,1,2
323660,1,1
323660,1,1
323660,1,1
323660,1,1
323660,1,2
323660,1,2
323660,1,4
323660,1,1
323660,1,1
323660,1,1
323660,1,3
323661,1,1
323661,1,1
323661,1,3
323661,1,3
323661,1,2
323661,1,2
323661,1,2
323661,1,1
323661,1,1
323661,1,1
323661,1,4
323661,1,1
323661,1,11
323661,1,10
323661,1,5
323661,1,3
323661,1,4
323662,1,13
323662,1,12
323662,1,1
323662,1,5
323662,1,1
323662,1,1
323662,1,2
323662,1,5
323662,1,6
323662,1,4
323662,1,4
323662,1,3
323662,1,1
323662,1,1
323662,1,2
323663,1,3
323663,1,5
323663,1,1
323663,1,2
323663,1,1
323663,1,1
323663,1,3
323663,1,3
323663,1,6
323663,1,2
323663,1,1
323663,1,1
323663,1,5
323663,1,6
323663,1,4
323663,1,2
323664,1,5
323664,1,1
323664,1,2
323664,1,3
323664,1,1
323664,1,2
323664,1,1
323664,1,5
323664,1,3
323664,1,2
323664,1,1
323664,1,1
323664,1,5
323664,1,4
323664,1,2
323664,1,2
323664,1,6
323664,1,1
323664,1,2
323665,1,4
323665,1,2
323665,1,1
323665,1,4
323665,1,3
323665,1,4
323665,1,4
323665,1,3
323665,1,4
323665,1,6
323665,1,10
323665,1,2
323665,1,2
323665,1,6
323665,1,2
323665,1,1
323665,1,3
323666,1,1
323666,1,7
323666,1,2
323666,1,1
323666,1,1
323666,1,1
323666,1,5
323666,1,1
323666,1,3
323666,1,4
323666,1,1
323666,1,8
323666,1,3
323666,1,7
323666,1,5
323666,1,4
323666,1,3
323667,1,2
323667,1,1
323667,1,1
323667,1,2
323667,1,1
323667,1,13
323667,1,15
323667,1,3
323667,1,4
323667,1,4
323667,1,2
323667,1,1
323667,1,3
323667,1,6
323668,1,3
323668,1,1
323668,1,1
323668,1,2
323668,1,2
323668,1,2
323668,1,3
323668,1,1
323668,1,2
323668,1,4
323668,1,1
323668,1,2
323668,1,1
323668,1,3
328046,1,1
332421,1,1
336616,1,1
340953,1,2
345253,1,2
349502,1,1
353697,1,3
357955,1,1
362282,1,4
366787,1,7
371297,1,1
380119,1,8
384349,1,3
388903,1,4
393213,1,2
397572,1,1
401876,1,1
406421,1,2
410775,1,2
415110,1,2
