"timeMillisSpent","calculateCountPerSecond"
4303,42
8779,0
12990,0
12991,2000
17518,0
17520,500
21841,1
26202,0
26206,250
30766,2
35081,0
39427,0
39428,3000
43698,7
48075,0
52377,1
56749,0
61133,0
65508,0
69737,0
74132,0
74133,1000
78653,5
83030,0
87488,0
87492,250
91719,1
91720,2000
96194,42
96195,1000
100684,4
105068,0
109419,0
109420,1000
113851,18
118121,0
122513,0
126840,0
131171,0
135538,0
139978,0
144144,0
148462,0
152817,0
157189,0
157190,2000
161654,14
165950,0
174613,0
179114,0
183387,0
183388,1000
187668,1
191979,0
196310,0
200766,0
200770,750
205155,3
209376,0
213583,0
217899,0
222289,0
226717,0
226718,1000
231177,63
235531,0
240074,0
244381,0
248651,0
252902,0
257160,0
261523,0
266029,0
270319,0
274845,0
274847,500
279217,2
283534,0
283535,5000
288088,3
292310,0
296856,0
301257,0
305774,0
305777,333
310079,7
314314,0
318591,0
322957,0
327431,0
331704,0
336108,0
340596,0
349653,0
353981,0
358369,0
362858,0
367246,0
371713,0
375963,0
380310,0
384649,0
389036,0
393395,0
397738,0
402040,0
406368,0
410845,0
415370,0
419857,0
424406,1
428655,0
432983,0
437276,0
441698,0
446074,0
450377,0
454679,0
459002,0
463241,0
467524,0
471929,0
476246,1
480553,0
485009,0
489325,0
493850,0
493851,1000
498228,3
502517,0
506881,0
506883,1000
511213,0
515528,0
519821,0
519825,250
524158,0
524159,1000
528394,10
532702,0
532703,1000
537230,1
541423,0
545678,0
550021,0
550023,500
554302,12
558531,0
562768,0
567241,0
571420,0
575702,0
580057,0
584388,0
588948,0
593233,0
597625,0
601910,0
