"timeMillisSpent","calculateCountPerSecond"
3639,4
14698,0
25722,0
32988,1
36604,0
40476,0
47709,0
84824,0
110167,0
121315,0
128792,0
143409,0
154591,0
161839,0
165460,0
169151,0
191475,0
202632,0
206362,0
209912,1
217317,0
224574,0
228271,0
239566,0
246835,0
272614,0
276388,0
287616,0
305924,0
328088,0
346240,0
368062,0
371779,0
379075,0
382627,0
386333,0
390004,0
393592,0
408335,0
412140,0
437892,0
441565,0
460352,0
486536,0
497588,1
501189,0
515831,0
519591,1
523193,1
534330,0
541772,1
571811,0
579208,0
590290,0
601451,0
