"timeMillisSpent","calculateCountPerSecond"
4557,11
9081,0
13400,0
17739,0
22085,0
26351,0
30557,0
34692,0
39054,0
43530,0
47733,0
52063,1
56434,0
60741,0
65288,0
69667,0
73963,0
78222,0
82450,0
86888,0
91098,1
95431,0
99725,0
103970,0
108324,0
112613,0
116949,0
121280,0
125600,1
129932,0
134237,0
138627,0
142923,0
147223,0
151741,0
156104,0
160472,0
160472,1000
164899,2
169317,1
173640,0
178044,0
182530,0
186894,0
191369,0
195733,0
200205,0
204627,0
208919,0
213311,1
217665,0
222033,0
226384,0
230696,0
235224,0
239517,0
243825,0
248068,0
252452,0
256950,0
261501,0
266004,0
270296,1
274660,0
279017,1
283278,0
287647,0
292098,1
296399,0
300752,0
305053,0
309368,0
313723,0
318233,0
322760,0
322761,1000
327130,2
331654,0
335930,0
340325,0
344721,0
349019,0
353373,0
357755,0
362316,0
366684,0
371008,0
375529,0
379783,0
384025,0
388473,0
393032,0
397454,1
401902,0
406435,0
410840,0
415199,0
419529,0
423827,0
428141,0
432480,0
436858,0
441139,1
445496,0
449829,1
454116,0
458385,0
462804,0
467069,0
471610,0
475805,0
480360,0
484700,0
489063,0
493415,0
497689,0
502119,0
506457,0
510734,0
515084,0
519486,0
523871,0
528248,0
532581,0
536932,0
541304,0
545660,0
549966,0
554218,0
558502,0
562801,0
567234,0
571669,0
576005,0
580389,0
584705,0
589202,0
593528,1
597885,0
602228,0
