"timeMillisSpent","calculateCountPerSecond"
3726,4
22044,0
25737,0
29383,0
36804,1
40507,0
47903,0
51668,1
55340,1
59025,0
62744,0
66418,0
70213,0
81285,0
96048,0
110793,0
122013,0
129296,0
133077,1
136712,1
147854,1
151628,0
155340,1
158964,0
162681,0
173732,0
177444,0
181140,0
195826,1
199497,0
210789,0
214510,2
221841,0
232916,0
236792,0
244125,0
254972,0
258622,1
262271,0
265893,1
269568,1
273333,1
280620,1
284361,0
287953,0
291694,0
295412,0
306622,0
317538,1
324945,1
328618,0
332121,0
335771,0
343141,0
346975,0
350637,1
358089,0
365425,0
372766,0
376390,0
383901,0
391305,0
395035,0
413434,0
420741,1
428036,1
438996,1
442644,0
446252,0
453469,2
457187,0
475776,1
479619,0
483206,0
486829,0
494424,0
498130,2
505621,0
516816,0
520562,0
528009,0
550080,0
553783,0
564800,0
575760,1
590410,0
601425,0
