"timeMillisSpent","calculateCountPerSecond"
4566,32
9151,0
13670,0
18039,0
22347,0
26757,0
31146,0
35510,0
40090,0
44380,0
48948,0
53317,0
57779,0
57780,2000
62110,0
66605,0
71176,0
75533,0
80128,0
84716,0
89092,0
89092,1000
93449,0
93450,1000
97901,1
97901,1000
102155,15
106580,0
110953,0
115151,0
119449,0
119449,4000
123720,3
128134,0
132614,0
136997,0
136998,2000
141371,0
145665,0
145665,1000
149967,1
149968,1000
154343,0
158887,0
163281,0
163281,1000
167823,0
167825,1500
172247,17
172248,1000
176628,24
181012,0
185428,0
189738,0
194262,0
198641,0
198642,4000
203225,0
203226,1000
207749,6
207749,1000
212250,139
212250,2000
216619,12
221043,0
225377,0
229776,0
229776,1000
234174,10
234175,3000
238462,7
242769,0
247253,0
251618,0
255832,0
255832,1000
260146,25
264477,1
268700,0
273236,1
277552,0
281975,0
286429,0
290742,0
295120,0
299511,0
303819,0
303820,2000
308037,4
312294,0
312294,1000
316634,1
320939,1
325224,0
329535,0
333866,0
333867,1000
338187,1
338188,3000
342369,48
346911,0
351305,0
351305,6000
355789,4
360071,0
364422,0
369023,0
373528,1
377839,0
382128,0
386513,1
390994,0
390995,1000
395325,9
399661,0
403985,0
408252,0
412545,0
412545,1000
417125,140
421721,0
421722,1000
425932,6
425933,2000
430468,4
430468,1000
435035,1
439318,0
443871,0
448315,0
452832,0
457408,0
461729,0
466004,0
470417,0
474889,0
479155,0
483460,0
488010,0
492437,0
497047,0
501327,1
501327,2000
505699,0
505699,1000
510266,9
514658,0
514659,2000
518976,3
523358,0
527803,0
532120,0
536469,1
540784,1
545144,0
549515,0
553891,0
558220,0
562492,0
566788,0
571145,0
575440,1
579833,2
579834,1000
584202,3
584203,3000
588547,2
588547,2000
593125,116
597498,0
601989,0
