"timeMillisSpent","score"
4,"-1hard/0medium/-2147483647soft"
4500,"0hard/-1medium/-564soft"
8851,"0hard/-1medium/-487soft"
26487,"0hard/-1medium/-447soft"
161846,"0hard/0medium/-431soft"
305593,"0hard/0medium/-424soft"
