"timeMillisSpent","calculateCountPerSecond"
4500,11
8851,0
13293,0
17649,0
21987,0
26487,0
30709,0
35264,0
39739,0
43966,0
48248,0
52631,1
56912,0
61267,0
65575,0
69932,0
74417,0
78737,0
83066,0
87595,0
92127,1
96355,0
100542,0
104926,0
109403,0
113644,0
118098,0
122603,0
126922,1
131117,0
135472,0
139981,0
144320,0
148627,0
152979,0
157349,0
161846,0
161847,1000
166331,2
170572,1
174885,0
179289,0
183594,0
188055,0
192421,0
196729,0
201083,0
205344,0
209879,0
214363,1
218761,0
223043,0
227560,0
231810,0
236111,0
240432,0
244717,0
249106,0
253487,0
257793,0
262208,0
266708,0
271076,1
275629,0
279942,1
284294,0
288610,0
292819,1
297118,0
301464,0
305593,0
309855,0
314118,0
318390,0
322876,0
322876,1000
327201,3
331512,0
335995,0
340208,0
344429,0
348914,0
353152,0
357335,0
361631,0
366118,0
370429,0
374734,0
378978,0
383405,0
387923,0
392264,0
396715,1
400986,0
405274,0
409786,0
414218,0
418762,0
423216,0
427529,0
431843,0
436173,0
440560,1
444883,0
449355,1
453627,0
458066,0
462575,0
467122,0
471449,0
475787,0
480088,0
484394,0
488738,0
493032,0
497261,0
501532,0
505857,0
510098,0
514630,0
518821,0
523098,0
527397,0
531607,0
535846,0
540193,0
544678,0
549175,0
553699,0
558191,0
562370,0
566592,0
570833,0
575156,0
579373,0
583899,0
588125,0
592415,1
596927,0
601224,0
