"timeMillisSpent","score"
6,"0hard/-1030496soft"
26,"0hard/-1002058soft"
47,"0hard/-980066soft"
71,"0hard/-967440soft"
96,"0hard/-947458soft"
129,"0hard/-934044soft"
171,"0hard/-930628soft"
225,"0hard/-926559soft"
289,"0hard/-921556soft"
342,"0hard/-919418soft"
405,"0hard/-918579soft"
476,"0hard/-918368soft"
555,"0hard/-917989soft"
624,"0hard/-894021soft"
667,"0hard/-878821soft"
741,"0hard/-878664soft"
830,"0hard/-878546soft"
910,"0hard/-863401soft"
1001,"0hard/-858300soft"
1070,"0hard/-857787soft"
1149,"0hard/-849193soft"
