"timeMillisSpent","usedMemory","maxMemory"
4537,6900696,1834483712
4538,6900696,1834483712
8829,7377680,1834483712
13206,7855064,1834483712
17450,8340240,1834483712
21860,8340696,1834483712
26215,8818448,1834483712
30729,9304080,1834483712
35006,9304536,1834483712
39615,9790168,1834483712
43941,9792688,1834483712
48436,10269680,1834483712
52889,10750576,1834483712
57233,10750576,1834483712
61611,11236208,1834483712
65961,11713808,1834483712
70553,11714264,1834483712
74889,12192032,1834483712
79242,12677664,1834483712
83518,12680184,1834483712
87974,13165360,1834483712
92260,13165360,1834483712
96509,13642640,1834483712
100803,14128272,1834483712
105125,14128728,1834483712
109514,14606232,1834483712
113776,15083728,1834483712
118035,15084184,1834483712
122393,15571880,1834483712
126883,16057056,1834483712
131112,16057056,1834483712
135511,16542232,1834483712
139773,17027864,1834483712
144095,17028320,1834483712
148361,17505872,1834483712
152574,17506328,1834483712
156901,17991960,1834483712
161258,18479656,1834483712
165644,18479656,1834483712
170119,18964832,1834483712
174406,19451488,1834483712
178775,19451944,1834483712
183084,19929424,1834483712
187373,20407824,1834483712
191897,20408280,1834483712
196252,20893912,1834483712
200532,21377328,1834483712
204772,21377328,1834483712
209103,21862504,1834483712
213452,22355872,1834483712
217673,22356328,1834483712
221998,22841960,1834483712
226551,23327592,1834483712
230912,23328048,1834483712
235163,23805496,1834483712
239374,24293192,1834483712
243879,24293192,1834483712
248078,24770208,1834483712
252326,25255384,1834483712
256720,25255840,1834483712
261108,25741472,1834483712
265626,25741928,1834483712
269786,26219376,1834483712
274101,26705008,1834483712
278367,27184552,1834483712
282695,27184552,1834483712
286872,27669728,1834483712
291401,28146736,1834483712
295796,28147192,1834483712
300137,28632824,1834483712
304702,28633280,1834483712
309124,29110744,1834483712
313575,6405584,1834483712
317824,6405584,1834483712
322358,6883416,1834483712
326542,6883416,1834483712
330671,7362616,1834483712
335069,7843512,1834483712
339387,7843512,1834483712
343876,8328688,1834483712
348275,8815960,1834483712
352639,8815960,1834483712
356968,9301136,1834483712
361298,9301136,1834483712
365555,9788408,1834483712
369954,10289984,1834483712
374255,10289984,1834483712
378574,10783368,1834483712
382930,10785464,1834483712
387278,11262480,1834483712
391542,11739560,1834483712
396125,11739560,1834483712
396125,11739560,1834483712
400411,12226832,1834483712
404796,12728408,1834483712
409291,12728408,1834483712
413557,13213584,1834483712
417806,13215680,1834483712
422199,13700856,1834483712
426531,14194224,1834483712
430973,14194224,1834483712
435352,14681496,1834483712
439642,15166672,1834483712
443986,15166672,1834483712
448503,15643984,1834483712
452734,16131256,1834483712
457122,16131256,1834483712
461478,16608568,1834483712
465817,16608568,1834483712
470168,17095840,1834483712
474512,17613832,1834483712
478819,17613832,1834483712
483151,18099008,1834483712
487420,18101104,1834483712
491998,18586280,1834483712
496364,19072936,1834483712
500717,19072936,1834483712
505253,19560208,1834483712
509615,20037432,1834483712
513888,20037432,1834483712
518119,20514920,1834483712
522487,20517016,1834483712
526660,20994400,1834483712
530981,21471888,1834483712
535203,21471888,1834483712
539585,21951040,1834483712
543809,22437696,1834483712
548324,22437696,1834483712
552573,22922872,1834483712
556721,23426560,1834483712
560980,23426560,1834483712
565304,23928152,1834483712
569641,23936360,1834483712
573906,24415944,1834483712
578263,24893120,1834483712
582567,24893120,1834483712
586833,25386504,1834483712
591162,25865824,1834483712
595544,25865824,1834483712
599952,26351000,1834483712
604251,26351000,1834483712
