"timeMillisSpent","score"
4,"-1hard/-2147483647medium/-1soft"
4310,"0hard/-405medium/-1soft"
69613,"0hard/-400medium/-3soft"
73978,"0hard/-381medium/-3soft"
104995,"0hard/-372medium/-1soft"
257593,"0hard/-351medium/0soft"
261878,"0hard/-339medium/0soft"
348774,"0hard/-333medium/0soft"
366096,"0hard/-330medium/0soft"
