"timeMillisSpent","score"
6,"-1hard/-2147483647medium/-1soft"
7,"-1hard/-2147483647medium/-1soft"
8,"-1hard/-2147483647medium/-1soft"
10,"-1hard/-2147483647medium/-1soft"
11,"-1hard/-2147483647medium/-1soft"
13,"-1hard/-2147483647medium/-1soft"
14,"-1hard/-2147483647medium/-1soft"
15,"-1hard/-2147483647medium/-1soft"
17,"-1hard/-2147483647medium/-1soft"
18,"-1hard/-2147483647medium/-1soft"
19,"-1hard/-2147483647medium/-1soft"
21,"-1hard/-2147483647medium/-1soft"
22,"-1hard/-2147483647medium/-1soft"
24,"-1hard/-2147483647medium/-1soft"
25,"-1hard/-2147483647medium/-1soft"
26,"-1hard/-2147483647medium/-1soft"
28,"-1hard/-2147483647medium/-1soft"
29,"-1hard/-2147483647medium/-1soft"
30,"-1hard/-2147483647medium/-1soft"
32,"-1hard/-2147483647medium/-1soft"
33,"-1hard/-2147483647medium/-1soft"
34,"-1hard/-2147483647medium/-1soft"
36,"-1hard/-2147483647medium/-1soft"
37,"-1hard/-2147483647medium/-1soft"
39,"-1hard/-2147483647medium/-1soft"
40,"-1hard/-2147483647medium/-1soft"
41,"-1hard/-2147483647medium/-1soft"
44,"-1hard/-2147483647medium/-1soft"
45,"-1hard/-2147483647medium/-1soft"
46,"-1hard/-2147483647medium/-1soft"
47,"-1hard/-2147483647medium/-1soft"
48,"-1hard/-2147483647medium/-1soft"
50,"-1hard/-2147483647medium/-1soft"
51,"-1hard/-2147483647medium/-1soft"
52,"-1hard/-2147483647medium/-1soft"
53,"-1hard/-2147483647medium/-1soft"
54,"-1hard/-2147483647medium/-1soft"
55,"-1hard/-2147483647medium/-1soft"
4310,"0hard/-405medium/-1soft"
8600,"0hard/-405medium/-1soft"
12844,"0hard/-405medium/-1soft"
12845,"-1hard/-2147483647medium/-1soft"
17143,"0hard/-419medium/-1soft"
17145,"-1hard/-2147483647medium/-1soft"
21363,"0hard/-412medium/-3soft"
25867,"0hard/-412medium/-3soft"
25869,"-1hard/-2147483647medium/-1soft"
25871,"-1hard/-2147483647medium/-1soft"
25873,"-1hard/-2147483647medium/-1soft"
25875,"-1hard/-2147483647medium/-1soft"
30402,"0hard/-409medium/-1soft"
34711,"0hard/-409medium/-1soft"
39032,"0hard/-411medium/-1soft"
