"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
4279,1,2
8583,1,2
12923,1,1
17150,1,1
21507,1,3
25812,1,1
25813,1,3
25813,1,17
25813,1,4
25814,1,3
25814,1,2
25814,1,9
25814,1,2
25815,1,4
25815,1,10
30313,1,6
34787,1,2
39081,1,7
43381,1,1
47932,1,3
52279,1,2
56405,1,1
60519,1,3
65060,1,1
69411,1,1
73721,1,2
78103,1,1
82345,1,3
86737,1,1
91273,1,1
95591,1,6
99940,1,3
104496,1,3
108833,1,6
113187,1,1
117415,1,4
121741,1,7
126094,1,7
130441,1,4
134821,1,2
139323,1,2
143582,1,6
148006,1,1
152512,1,1
157071,1,4
161446,1,3
165940,1,4
170247,1,3
174545,1,3
178911,1,3
183068,1,1
187453,1,1
192027,1,2
196424,1,1
200700,1,3
205087,1,2
209579,1,1
213974,1,1
213974,1,1
213974,1,1
213974,1,3
213974,1,2
218291,1,1
222575,1,3
226864,1,2
231182,1,3
235551,1,1
239903,1,7
244329,1,6
248576,1,1
252984,1,4
257359,1,7
261731,1,1
266270,1,2
270627,1,1
274719,1,5
279058,1,1
283381,1,1
287721,1,3
292175,1,1
296549,1,1
300981,1,1
305321,1,1
309872,1,2
309872,1,1
314204,1,2
314205,1,2
314205,1,9
314205,1,2
314205,1,1
314205,1,1
314206,1,1
318709,1,2
323028,1,1
323028,1,1
327349,1,14
331643,1,2
336159,1,1
340421,1,1
344951,1,1
349288,1,2
353778,1,1
358157,1,2
362492,1,2
366970,1,3
371326,1,4
375709,1,1
380173,1,1
384462,1,1
388885,1,1
393143,1,1
397374,1,1
401765,1,8
406032,1,1
410557,1,6
414826,1,1
419353,1,2
423699,1,1
427944,1,2
432368,1,1
436703,1,3
441002,1,3
441002,1,6
441002,1,4
441002,1,3
441003,1,5
441003,1,3
441003,1,1
441003,1,11
445321,1,1
449665,1,2
454014,1,2
458508,1,1
462975,1,1
467376,1,1
471708,1,4
476094,1,2
480286,1,2
484653,1,1
489124,1,2
493446,1,1
497954,1,9
502219,1,2
506445,1,1
510750,1,1
514988,1,3
519357,1,2
523813,1,2
528181,1,1
532339,1,2
536657,1,7
540895,1,4
545388,1,1
549662,1,2
554167,1,2
558485,1,2
562765,1,3
567084,1,1
571302,1,3
575632,1,3
579815,1,1
584159,1,1
588331,1,2
592874,1,3
597200,1,1
601568,1,2
