"timeMillisSpent","calculateCountPerSecond"
4279,11
8583,0
12923,0
17150,0
21507,0
25812,0
25813,3000
30313,12
34787,0
39081,1
43381,0
47932,0
52279,0
56405,0
60519,0
65060,0
69411,0
73721,0
78103,0
82345,0
86737,0
91273,0
95591,1
99940,0
104496,0
108833,1
113187,0
117415,0
121741,1
126094,1
130441,0
134821,0
139323,0
143582,1
148006,0
152512,0
157071,0
161446,0
165940,0
170247,0
174545,0
178911,0
183068,0
187453,0
192027,0
196424,0
200700,0
205087,0
209579,0
213974,0
213974,1000
218291,1
222575,0
226864,0
231182,0
235551,0
239903,1
244329,1
248576,0
252984,0
257359,1
261731,0
266270,0
270627,0
274719,1
279058,0
283381,0
287721,0
292175,0
296549,0
300981,0
305321,0
309872,0
309872,1000
314204,0
314205,2000
318709,3
323028,0
323028,1000
327349,3
331643,0
336159,0
340421,0
344951,0
349288,0
353778,0
358157,0
362492,0
366970,0
371326,0
375709,0
380173,0
384462,0
388885,0
393143,0
397374,0
401765,1
406032,0
410557,1
414826,0
419353,0
423699,0
427944,0
432368,0
436703,0
441002,0
441002,6000
445321,6
449665,0
454014,0
458508,0
462975,0
467376,0
471708,0
476094,0
480286,0
484653,0
489124,0
493446,0
497954,1
502219,0
506445,0
510750,0
514988,0
519357,0
523813,0
528181,0
532339,0
536657,1
540895,0
545388,0
549662,0
554167,0
558485,0
562765,0
567084,0
571302,0
575632,0
579815,0
584159,0
588331,0
592874,0
597200,0
601568,0
