"timeMillisSpent","calculateCountPerSecond"
4453,41
8708,0
13007,0
13010,666
17573,0
17574,1000
21794,1
25987,0
25989,500
30360,2
34744,0
39003,0
39005,1500
43321,7
47707,0
52047,1
56268,0
60786,0
65202,0
69734,0
74167,0
74168,1000
78458,5
82717,0
87121,0
87124,333
91510,1
91513,666
95958,42
95960,500
100389,4
104720,0
109183,0
109184,1000
113448,19
117960,0
122088,0
126631,0
130935,0
135262,0
139655,0
143929,0
148092,0
152310,0
156589,0
156591,1000
160899,15
165207,0
174122,0
178492,0
182889,0
182892,333
187198,1
191735,0
195949,0
200434,0
200435,3000
204768,3
209160,0
213503,0
217810,0
222158,0
226577,0
226578,1000
230978,64
235477,0
240027,0
244443,0
248630,0
252892,0
257249,0
261536,0
265787,0
270178,0
274709,0
274711,500
278979,2
283364,0
283367,1666
287839,4
292162,0
296713,0
301238,0
305470,0
305471,1000
310036,6
314325,0
318662,0
323014,0
327303,0
331718,0
335989,0
340409,0
348986,0
353351,0
357581,0
362015,0
366383,0
370805,0
375099,0
379421,0
383936,0
388482,0
392909,0
397459,0
401835,0
406079,0
410568,0
415094,0
419607,0
424060,1
428450,0
432794,0
437114,0
441436,0
445789,0
450049,0
454516,0
458721,0
462964,0
467184,0
471563,0
475909,1
480183,0
484715,0
489059,0
493567,0
493568,1000
497853,3
502252,0
506605,0
506608,666
510919,0
515265,0
519591,0
519593,500
523933,0
523934,1000
528348,10
532604,0
532606,500
537146,1
541440,0
545948,0
550514,0
550516,500
554931,12
559313,0
563781,0
568094,0
572430,0
576820,0
581196,0
585569,0
589894,0
594149,0
598576,0
602893,0
