"timeMillisSpent","calculateCountPerSecond"
4308,39
4309,2000
8646,5
8646,2000
12901,0
12901,1000
17179,1
21622,0
25923,0
25924,1000
30160,6
34715,0
39221,1
43705,0
48199,0
52487,0
57017,0
57017,1000
61383,0
65564,0
69835,0
74102,0
74102,4000
78495,68
78495,2000
82731,1
86976,0
86976,3000
91477,54
95854,0
95854,8000
100207,0
104553,0
108885,0
113211,0
117424,0
121948,0
121948,3000
126252,1
126252,1000
130451,59
130451,4000
134758,2
139066,0
143442,2
143442,2000
147822,11
152260,0
156745,0
161079,1
161079,2000
165326,1
169589,0
173873,0
173873,1000
178084,10
182599,0
186872,0
191312,0
195576,0
200106,0
204617,0
208948,0
208948,1000
213328,4
217633,0
217633,1000
221876,3
226376,0
230663,1
235027,1
239332,0
243651,0
247963,0
252285,0
256552,0
261056,0
261056,2000
265336,2
269628,0
274013,0
274013,2000
278550,0
283073,0
287588,0
291935,0
296324,0
300623,0
304878,0
309233,0
313769,0
318030,0
322593,0
326870,0
331045,0
335504,0
339893,0
344123,0
348388,1
352668,0
357211,0
361572,0
365937,0
370325,0
374821,1
379185,0
392150,0
396685,0
396685,3000
401022,0
405282,0
409689,0
414234,0
418496,0
418496,1000
422708,1
426994,0
431341,0
431341,2000
435703,8
440047,0
440048,8000
444591,8
444591,1000
449093,1
453458,1
457637,0
461903,0
466410,0
470969,0
475325,0
479656,0
483953,0
488282,0
492530,0
496997,1
501306,0
505648,0
505649,1000
509971,9
509971,2000
514244,1
518739,0
523005,0
523005,1000
527442,1
531962,0
536343,0
540764,0
545165,0
549440,1
553895,0
553895,2000
558351,1
558351,1000
562835,3
567325,0
571530,0
575720,0
580214,0
584441,0
588599,0
592782,0
597022,0
601375,0
