"timeMillisSpent","score"
3,"-1hard/-1medium/-2147483647soft"
4501,"0hard/-1medium/-382soft"
21948,"0hard/-1medium/-378soft"
34843,"0hard/0medium/-340soft"
43863,"0hard/0medium/-330soft"
179713,"0hard/0medium/-326soft"
263100,"0hard/0medium/-320soft"
568504,"0hard/0medium/-311soft"
