"timeMillisSpent","calculateCountPerSecond"
4376,11
8704,0
13047,0
17281,0
21610,0
25766,0
30267,0
34816,0
39255,0
43493,0
48015,0
52288,1
56713,0
60975,0
65275,0
69774,0
73998,0
78337,0
82726,0
87067,0
91565,1
95847,0
100307,0
104594,0
109131,0
113688,0
118005,0
122252,0
126558,1
130755,0
135112,0
139390,0
143673,0
148195,0
152540,0
156717,0
160978,0
160978,1000
165329,2
169837,1
173965,0
178130,0
182331,0
186642,0
190993,0
195283,0
199572,0
203962,0
208322,0
212640,1
217046,0
221325,0
225497,0
229753,0
234011,0
238167,0
242408,0
246748,0
251016,0
255133,0
259391,0
263898,0
268116,1
272400,0
276696,1
280892,0
285234,0
289755,1
294024,0
298253,0
302491,0
306831,0
311153,0
315515,0
319871,0
319872,1000
324172,3
328704,0
333021,0
337316,0
341832,0
346145,0
350503,0
354796,0
359255,0
363726,0
368030,0
372429,0
376697,0
381056,0
385312,0
389626,0
394112,1
398447,0
402885,0
407400,0
411922,0
416459,0
420932,0
425448,0
429620,0
433992,0
438245,1
442696,0
447031,1
451327,0
455584,0
459903,0
464146,0
468402,0
472744,0
477234,0
481531,0
485780,0
490303,0
494573,0
499099,0
503303,0
507537,0
511798,0
516274,0
520854,0
525151,0
529399,0
533893,0
538128,0
542573,0
546892,0
551117,0
555400,0
559697,0
564161,0
568484,0
572642,0
576882,0
581105,0
585470,0
589804,1
594087,0
598549,0
602833,0
