"timeMillisSpent","calculateCountPerSecond"
4397,34
8914,0
13403,0
17759,0
22043,0
26415,0
30889,0
35257,0
39571,0
43899,0
48396,0
52683,0
57229,0
57229,2000
61469,0
65750,0
70012,0
74326,0
78784,0
82994,0
87518,0
87519,1000
91784,0
91784,1000
95956,1
95956,1000
100417,14
104671,0
109049,0
113282,0
117553,0
117553,4000
121899,2
126127,0
130375,0
134701,0
134701,2000
138881,0
143278,0
143278,1000
147625,1
147625,1000
152160,0
156425,0
160848,0
160848,1000
165397,0
165397,3000
169690,18
169690,1000
174040,24
178524,0
182858,0
187188,0
191669,0
196018,0
196018,4000
200318,0
200319,1000
204644,7
204644,1000
208993,144
208993,2000
213551,11
217874,0
222141,0
226599,0
226599,1000
230846,10
230846,3000
235349,7
239571,0
243742,0
248016,0
252501,0
252501,1000
256979,24
261301,1
265648,0
269976,1
274501,0
278886,0
283114,0
287393,0
291674,0
296176,0
300511,0
300511,2000
304880,4
309286,0
309286,1000
313768,1
318045,1
322428,0
326933,0
331450,0
331450,1000
335714,1
335714,3000
339934,48
344329,0
348639,0
348640,6000
352871,5
357230,0
361606,0
365905,0
370224,1
374484,0
378695,0
383219,1
387589,0
387589,1000
391832,9
396034,0
400437,0
404705,0
409064,0
409065,1000
413404,148
417718,0
417718,1000
422202,6
422202,2000
426382,5
426382,1000
430802,2
435054,0
439424,0
443820,0
448065,0
452226,0
456519,0
460766,0
465094,0
469333,0
473655,0
478009,0
482368,0
486614,0
490917,0
495412,1
495412,2000
499765,0
499765,1000
504118,9
508475,0
508476,2000
512822,3
517187,0
521681,0
526011,0
530322,1
534661,1
538861,0
543061,0
547573,0
551857,0
556236,0
560461,0
564789,0
569070,1
573284,2
573284,1000
577572,3
577573,3000
581833,2
581833,2000
586323,118
590521,0
594850,0
599099,0
603553,0
