"timeMillisSpent","score"
3,"0hard/-602383soft"
19,"0hard/-577639soft"
39,"0hard/-556817soft"
59,"0hard/-542392soft"
94,"0hard/-532609soft"
142,"0hard/-510432soft"
256,"0hard/-505696soft"
393,"0hard/-503401soft"
586,"0hard/-501263soft"
3308,"0hard/-500612soft"
3437,"0hard/-487585soft"
7979,"0hard/-484681soft"
8012,"0hard/-482386soft"
8044,"0hard/-481576soft"
10542,"0hard/-476452soft"
10578,"0hard/-469990soft"
10612,"0hard/-467695soft"
13711,"0hard/-466718soft"
13772,"0hard/-465183soft"
16180,"0hard/-464373soft"
