"timeMillisSpent","calculateCountPerSecond"
4548,242
8703,0
17305,0
21653,0
26143,2
30323,0
38792,0
43200,1
47421,0
51716,0
56005,0
60390,0
64781,0
69056,0
73364,0
86459,0
90928,0
95255,1
99677,1
108215,0
112607,0
116974,0
121442,1
125901,0
130109,0
134389,0
138715,0
142990,0
147143,0
151398,0
155617,0
159965,0
164325,0
168766,0
173059,0
177558,0
182081,0
186352,0
190712,0
199263,0
203561,0
207947,0
212166,1
216471,0
220736,0
225026,0
229304,0
233535,0
237844,0
242241,0
246479,0
250833,0
255023,0
263803,0
268192,0
272474,0
276774,0
281191,0
285715,0
289992,0
294493,0
303362,0
312012,0
316334,0
320713,0
325053,0
329455,0
333792,0
338005,0
342229,0
346764,0
351008,0
355513,0
364129,0
368439,0
372696,0
377042,2
385891,0
390336,0
394660,0
398840,0
403212,0
407408,0
411623,0
415777,0
420084,1
424252,0
428537,0
432813,0
437050,0
441559,0
446072,0
450310,0
454592,0
463147,0
471886,0
476132,0
484965,0
489233,0
498089,0
511273,0
519967,0
524198,0
532577,1
545540,0
558464,0
562762,0
571288,0
584083,0
588513,0
592860,0
597108,2
601396,0
