"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
5,1,2
4515,1,1
9095,1,2
13460,1,2
17813,1,2
22230,1,1
26480,1,1
30949,1,1
35348,1,4
39911,1,1
44239,1,1
48446,1,2
52684,1,5
57021,1,1
61537,1,2
65945,1,3
70501,1,2
74870,1,4
79213,1,1
83830,1,2
88086,1,1
92497,1,6
96814,1,4
101206,1,2
105513,1,1
109810,1,2
114125,1,1
118654,1,1
123101,1,2
127428,1,5
131986,1,2
136352,1,4
140876,1,1
145294,1,4
149669,1,4
154198,1,4
158578,1,1
162755,1,3
162755,1,1
162756,1,4
162756,1,3
167178,1,2
171437,1,5
175689,1,3
179949,1,1
184241,1,1
188513,1,1
192767,1,1
197123,1,1
201601,1,1
206119,1,1
210682,1,1
215021,1,8
219566,1,1
223856,1,1
228270,1,2
232670,1,1
236973,1,2
241501,1,4
245856,1,3
250306,1,4
254813,1,1
259181,1,3
263453,1,2
267631,1,1
271939,1,5
276400,1,2
280955,1,7
285331,1,4
289932,1,1
294544,1,5
298834,1,1
303274,1,3
307515,1,2
312028,1,2
316256,1,1
320569,1,1
324943,1,1
324944,1,1
324944,1,4
324944,1,1
324944,1,5
329340,1,3
333735,1,3
338082,1,1
342428,1,1
346781,1,4
351131,1,2
355398,1,1
359965,1,1
364365,1,2
368820,1,1
373219,1,1
377612,1,2
382007,1,2
386254,1,1
390558,1,1
394820,1,3
399145,1,7
403453,1,1
407799,1,2
412063,1,1
416426,1,2
420821,1,2
425184,1,4
429495,1,2
433885,1,4
438444,1,2
442946,1,5
447313,1,2
451554,1,6
455972,1,3
460538,1,2
464905,1,1
469329,1,2
473721,1,2
478272,1,4
482651,1,1
487211,1,1
491402,1,2
495782,1,1
500201,1,2
504599,1,1
509158,1,1
513459,1,2
517713,1,1
522083,1,2
526657,1,2
531024,1,1
535480,1,3
539934,1,2
544336,1,1
548743,1,1
553381,1,3
557776,1,1
562126,1,1
566523,1,1
570937,1,1
575311,1,1
579730,1,1
584000,1,2
588384,1,1
592823,1,1
597170,1,7
601522,1,1
