"timeMillisSpent","calculateCountPerSecond"
4337,71
8677,0
8677,2000
13155,0
17443,0
21965,0
26416,0
30737,0
35065,0
39452,0
43727,0
47983,1
52281,0
56805,0
61084,0
65451,0
69847,0
74197,0
78486,1
82998,0
87110,1
91406,0
95751,0
100041,0
104498,0
104498,3000
108752,155
108752,2000
113328,40
117580,0
121971,0
126432,0
126432,1000
130834,0
135323,0
139695,0
139695,1000
143969,1
143970,1000
148311,12
152672,0
157193,0
161483,0
165813,0
170163,0
174405,0
178680,0
182956,0
187344,0
191785,0
196134,0
200657,0
205128,0
209462,0
213975,0
213975,1000
218233,2
218233,2000
222493,8
226813,0
226814,1000
231291,4
235542,0
235542,1000
239783,7
239783,3000
244136,11
248496,0
252773,0
257096,0
261460,1
265771,0
270107,0
278758,0
278758,3000
283231,4
287489,0
287489,2000
291842,3
296128,0
296128,2000
300584,6
304913,0
309290,0
313506,2
317678,0
322029,0
326390,0
330922,0
330923,2000
335199,5
339721,0
343939,0
348327,0
352787,0
357046,0
361348,0
365891,0
370369,0
374592,1
378952,1
383170,0
387458,0
391776,1
396313,0
400559,0
404915,0
409189,0
413497,0
418044,0
422434,0
426684,0
430914,0
435317,0
439660,0
443803,0
448299,0
456948,0
461168,0
469670,1
474002,0
478358,0
482458,0
486719,0
486719,1000
491042,78
495374,0
495374,1000
499681,0
503983,0
508299,0
512604,0
517057,0
521278,0
525563,0
529889,0
534286,0
538540,0
542835,0
547245,0
551659,0
555972,0
560480,0
564964,0
569280,0
573722,1
578084,0
582552,0
586729,0
586729,1000
590978,10
595243,0
599444,0
603653,0
