"timeMillisSpent","calculateCountPerSecond"
4513,45
9104,0
13352,0
17711,0
22042,0
26469,0
30843,0
35180,0
39489,0
43808,0
48128,0
52404,0
56623,0
60980,0
65377,0
69603,0
73959,0
78224,0
82793,0
87180,1
91475,0
95897,0
100143,0
100143,1000
104443,8
108767,0
113138,0
117541,0
121842,0
126115,0
126115,2000
130329,5
130329,2000
134604,8
134605,3000
138911,1
143392,0
147790,0
152035,0
156558,0
160872,0
165420,0
169786,0
174334,0
178559,0
178559,1000
182895,2
187225,0
187225,2000
191805,1
196059,0
200276,0
204500,0
204501,5000
208977,29
213247,0
217597,0
217597,1000
221925,8
226294,0
226294,2000
230661,30
230661,1000
234964,0
239391,0
239391,1000
243786,4
243787,1000
248126,5
248127,2000
252463,0
252463,3000
256801,11
256802,2000
261146,9
265464,0
269643,0
274007,0
282604,0
286838,0
286838,1000
291259,2
295750,0
300270,0
304532,0
308847,0
308848,1000
313304,0
317585,0
317586,1000
321929,28
326178,0
326179,2000
330489,2
334989,1
339471,1
343879,0
348396,0
352918,0
357454,0
361942,0
366239,0
370514,0
374843,0
379153,0
383367,0
387656,0
391992,0
396358,0
400808,0
405337,0
405337,1000
409711,1
413964,0
418329,0
422876,0
427424,1
431743,0
436128,0
436128,1000
440460,0
444817,0
444817,1000
449121,74
453400,0
457933,0
457934,1000
462268,23
466372,0
470658,0
474849,1
479132,2
483553,0
487868,0
492205,0
496702,0
501085,0
505347,0
509865,0
514258,0
518503,1
522847,0
522847,3000
527373,5
531780,1
536317,0
549328,0
553588,0
557955,0
575632,0
580005,0
584234,0
588541,0
592830,0
597197,0
601464,1
