"timeMillisSpent","calculateCountPerSecond"
4261,11
4261,5000
8530,5
12786,0
17086,0
21374,0
25907,0
30143,1
34707,0
39092,0
43607,0
47802,0
52156,0
56425,0
60649,0
65217,0
69792,0
74241,0
78610,1
82915,0
87050,0
91404,0
95769,0
100186,1
104461,0
108851,1
113204,0
117472,0
121839,0
126216,0
130558,0
134905,0
139226,1
143817,0
148389,0
152762,0
157105,0
161323,1
165801,0
170013,0
174294,1
178672,1
183001,1
187362,0
191605,0
195990,0
200442,1
204737,1
209082,0
213489,0
217872,0
222233,0
226543,0
230913,0
235295,1
239628,0
244149,1
248504,1
252789,0
257315,0
261840,1
266245,0
270813,2
275171,0
279367,0
283894,0
288260,1
292402,0
296897,0
301264,0
305738,0
310007,0
314323,0
318788,0
323198,0
327732,0
332092,0
336417,0
340762,0
345071,0
349525,0
353883,0
358213,0
362576,0
366914,0
371207,0
375400,0
379870,0
384346,0
388705,0
393022,1
397377,0
397377,1000
401636,0
405831,0
410040,0
414418,0
418707,0
423065,0
427421,0
431807,0
436174,1
440722,0
445153,0
449343,0
453600,1
458085,0
462419,0
466714,0
470952,0
475274,0
479687,0
484031,0
488611,0
492993,0
497529,0
501880,0
506118,0
510573,0
515137,0
519616,0
523914,1
528290,1
532662,0
537066,0
541366,0
545571,0
549771,0
554353,0
558625,0
563003,0
567228,0
571597,1
576105,0
580446,0
584841,0
589135,0
593423,0
597812,0
602147,0
