"timeMillisSpent","usedMemory","maxMemory"
4415,10774192,1834483712
8694,11496904,1834483712
12849,11496904,1834483712
17288,11496904,1834483712
21570,12220072,1834483712
26131,12220528,1834483712
30326,12220984,1834483712
34847,12221440,1834483712
39109,12940360,1834483712
43559,12942880,1834483712
48124,12942880,1834483712
52462,12942880,1834483712
56697,13665592,1834483712
61015,13666048,1834483712
65355,13666504,1834483712
69934,13666960,1834483712
74181,14381968,1834483712
78519,14382424,1834483712
82853,14384944,1834483712
87378,15099776,1834483712
91715,15099776,1834483712
96152,15099776,1834483712
100528,15100232,1834483712
104998,15815224,1834483712
109282,15815680,1834483712
113575,15816136,1834483712
117922,16547496,1834483712
122248,16550016,1834483712
126739,16550016,1834483712
131051,16550016,1834483712
135643,17272728,1834483712
139958,17273184,1834483712
144270,17273640,1834483712
148689,17274096,1834483712
153153,17989072,1834483712
157525,17989528,1834483712
161878,17992048,1834483712
166051,18722952,1834483712
170238,18722952,1834483712
174592,18722952,1834483712
179058,18723408,1834483712
183537,19446576,1834483712
187875,19447032,1834483712
192233,19447488,1834483712
196670,19447944,1834483712
201070,20173176,1834483712
201071,20173176,1834483712
205598,21602624,1834483712
210068,21602624,1834483712
214618,21602624,1834483712
218941,22325792,1834483712
223284,22326248,1834483712
227736,22326704,1834483712
232043,22327160,1834483712
236362,23050328,1834483712
240744,23052848,1834483712
244954,23052848,1834483712
249217,23052848,1834483712
253664,23767376,1834483712
257926,23767832,1834483712
262430,23768288,1834483712
266537,24483280,1834483712
270850,24483736,1834483712
275048,24484192,1834483712
279502,25217616,1834483712
283939,25217616,1834483712
288336,25217616,1834483712
292708,25217616,1834483712
297148,25940784,1834483712
301534,25941240,1834483712
306010,25941696,1834483712
310367,25942152,1834483712
314759,26665320,1834483712
319164,26667840,1834483712
323624,26667840,1834483712
327888,27390552,1834483712
332308,27390552,1834483712
336875,27391008,1834483712
341337,27391464,1834483712
345920,28114632,1834483712
350241,28115088,1834483712
354642,28115544,1834483712
358848,28118064,1834483712
363063,28832656,1834483712
367630,28832656,1834483712
371993,28832656,1834483712
376357,29555824,1834483712
380851,29556280,1834483712
385009,29556736,1834483712
389237,29557192,1834483712
393603,30275144,1834483712
397856,30277664,1834483712
402265,30277664,1834483712
406701,30277664,1834483712
411025,30992192,1834483712
415409,30992648,1834483712
419683,30993104,1834483712
424149,31716800,1834483712
428533,31717256,1834483712
432724,31717712,1834483712
436990,32434760,1834483712
441388,32434760,1834483712
441388,32434760,1834483712
445778,35293616,1834483712
450158,35293616,1834483712
454670,35294072,1834483712
458964,36017240,1834483712
463282,36017696,1834483712
467709,36018152,1834483712
472031,36018608,1834483712
476564,36743840,1834483712
480803,36743840,1834483712
493666,37458824,1834483712
498040,37459280,1834483712
502440,37459736,1834483712
506746,38191096,1834483712
515510,38194072,1834483712
519870,38194072,1834483712
524314,38558440,1834483712
528831,38558440,1834483712
533166,4121304,1834483712
537504,4121304,1834483712
546447,4833504,1834483712
550730,4833960,1834483712
555145,4834416,1834483712
559753,4834872,1834483712
563956,5542312,1834483712
568291,5542768,1834483712
572726,5545288,1834483712
577008,5545288,1834483712
590347,6249768,1834483712
594862,6954472,1834483712
598970,6954928,1834483712
603475,6955384,1834483712
