"timeMillisSpent","score"
10,"0hard/-1198455soft"
31,"0hard/-1194842soft"
44,"0hard/-1150107soft"
56,"0hard/-1142606soft"
69,"0hard/-1129018soft"
90,"0hard/-1122060soft"
117,"0hard/-1118612soft"
144,"0hard/-1114122soft"
177,"0hard/-1105887soft"
200,"0hard/-1099019soft"
219,"0hard/-1093138soft"
241,"0hard/-1092350soft"
264,"0hard/-1088896soft"
286,"0hard/-1082427soft"
335,"0hard/-1081186soft"
366,"0hard/-1072072soft"
403,"0hard/-1067998soft"
444,"0hard/-1066244soft"
537,"0hard/-1064859soft"
599,"0hard/-1060328soft"
3658,"0hard/-1057983soft"
4482,"0hard/-1055633soft"
