"timeMillisSpent","calculateCountPerSecond"
3642,4
11174,0
25827,0
41080,0
48631,0
52276,0
77881,0
81543,0
88768,0
96076,0
99743,0
103408,0
107150,1
110847,0
129555,0
133371,1
136982,0
140617,0
144236,0
147890,0
173717,0
177535,0
184984,0
192315,0
199575,0
206919,0
229526,0
233181,0
244144,1
247829,0
255252,0
259035,0
270312,0
273971,0
288711,1
292397,0
296247,0
303810,0
307467,0
311065,1
314756,0
322073,0
333075,0
336883,0
355120,0
366151,0
377202,0
380848,0
388229,0
391963,0
395645,0
399397,0
403047,0
410419,0
417709,0
432382,0
436142,0
439706,0
462231,0
473499,0
477145,0
480840,0
484419,0
488223,0
495646,0
503059,1
506716,1
510423,1
514128,0
536123,0
543784,0
547467,0
551176,1
558350,0
562076,0
576738,0
584262,0
587823,0
591725,0
599120,0
602834,0
