"timeMillisSpent","calculateCountPerSecond"
4279,11
8563,0
12795,0
17329,0
21602,0
26093,0
30318,0
34547,0
38720,0
42937,0
47280,0
51497,1
55870,0
60155,0
64663,0
68861,0
73122,0
77420,0
81766,0
86001,0
90341,1
94540,0
98679,0
103031,0
107355,0
111722,0
116042,0
120260,0
124526,1
128750,0
132977,0
137352,0
141657,0
145836,0
150218,0
154498,0
158735,0
158735,1000
162988,2
167344,1
171504,0
175744,0
180033,0
184399,0
188779,0
193103,0
197635,0
201826,0
206065,0
210426,1
214814,0
219050,0
223330,0
227713,0
231988,0
236282,0
240582,0
244912,0
249250,0
253558,0
258008,0
262368,0
266709,1
271233,0
275401,1
279530,0
283847,0
288393,1
292743,0
297067,0
301401,0
305850,0
310222,0
314521,0
318887,0
318887,1000
323235,2
327500,0
331952,0
336449,0
340667,0
344894,0
349167,0
353513,0
357960,0
362483,0
366763,0
371248,0
375629,0
379969,0
384227,0
388757,0
393234,1
397549,0
401909,0
406234,0
410473,0
414929,0
419134,0
423369,0
427578,0
431774,0
436038,1
440392,0
444562,1
448829,0
453064,0
457577,0
461947,0
466467,0
470780,0
475201,0
479548,0
483867,0
488173,0
492607,0
496915,0
501258,0
505536,0
509903,0
514200,0
518534,0
523009,0
527562,0
531877,0
536100,0
540601,0
545074,0
549592,0
554058,0
558275,0
562685,0
566989,0
571288,0
575493,0
579728,0
584038,0
588384,1
592709,0
597017,0
601333,0
