"timeMillisSpent","score"
5,"0hard/-2294758soft"
16,"0hard/-2277477soft"
28,"0hard/-2275035soft"
40,"0hard/-2261835soft"
53,"0hard/-2258111soft"
68,"0hard/-2250796soft"
83,"0hard/-2239881soft"
99,"0hard/-2213598soft"
116,"0hard/-2187355soft"
134,"0hard/-2179398soft"
154,"0hard/-2152739soft"
173,"0hard/-2132765soft"
194,"0hard/-2119969soft"
214,"0hard/-2111490soft"
234,"0hard/-2109342soft"
254,"0hard/-2103414soft"
273,"0hard/-2101613soft"
292,"0hard/-2100946soft"
319,"0hard/-2098460soft"
350,"0hard/-2096743soft"
380,"0hard/-2096739soft"
415,"0hard/-2096340soft"
464,"0hard/-2094909soft"
506,"0hard/-2094886soft"
4353,"0hard/-2093425soft"
4524,"0hard/-2092991soft"
4614,"0hard/-2092735soft"
43500,"0hard/-2086681soft"
43541,"0hard/-2085250soft"
43589,"0hard/-2084587soft"
43621,"0hard/-2083951soft"
43655,"0hard/-2083643soft"
43757,"0hard/-2083244soft"
