"timeMillisSpent","calculateCountPerSecond"
4132,12
8645,0
13093,0
17458,0
21861,0
26045,0
30320,0
34540,0
38721,0
42996,0
47304,0
51651,1
55813,0
60111,0
64460,0
68621,0
73116,0
77597,0
81868,0
86079,0
90523,1
94870,0
99211,0
103468,0
108043,0
112185,0
116510,0
120615,0
124935,1
129451,0
133755,0
137999,0
142260,0
146581,0
150838,0
155002,0
159339,0
159340,1000
163578,2
167970,1
172412,0
176801,0
181275,0
185513,0
189786,0
194170,0
198720,0
203055,0
207378,0
211473,1
215685,0
220002,0
224441,0
228632,0
233010,0
237494,0
241674,0
245918,0
250278,0
254532,0
258757,0
263010,0
267508,1
271711,0
275996,1
280331,0
284613,0
289112,1
293449,0
297856,0
302141,0
306424,0
310722,0
315095,0
319655,0
319656,1000
323887,3
328130,0
332417,0
336895,0
341125,0
345462,0
349703,0
353990,0
358333,0
362731,0
366906,0
371323,0
375550,0
379840,0
384180,0
388543,0
393031,1
397196,0
401457,0
405735,0
410009,0
414352,0
418682,0
423093,0
427507,0
431732,0
436089,1
440499,0
444622,1
449168,0
453683,0
458199,0
462444,0
466751,0
470986,0
475332,0
479849,0
484249,0
488451,0
492911,0
497084,0
501428,0
505818,0
510156,0
514506,0
518867,0
523014,0
527519,0
531761,0
535937,0
540099,0
544296,0
548664,0
552971,0
557299,0
561489,0
565680,0
569822,0
574170,0
578576,0
582781,0
587088,1
591336,0
595925,0
600433,0
