"timeMillisSpent","calculateCountPerSecond"
3674,4
11306,0
25814,0
40764,0
47970,1
62583,0
77331,0
84678,1
91861,1
95643,0
110537,0
118120,1
121755,0
129079,0
132740,0
140025,1
143657,0
154673,0
158371,0
176833,0
180471,0
191515,0
195186,0
202376,0
206056,0
209811,1
231641,0
239209,0
242921,0
246663,0
257561,1
272213,0
275916,0
286887,0
298239,1
312949,0
324197,0
339149,0
350105,0
353621,1
357269,0
390454,0
394158,0
412415,0
416101,1
438136,0
445695,0
453066,0
456775,0
471247,0
478466,0
482141,0
489531,0
496711,0
511308,0
518774,0
522638,0
526419,0
533869,0
555747,0
559418,0
563022,0
585494,0
600076,0
