"timeMillisSpent","usedMemory","maxMemory"
3839,5552832,1834483712
15033,6536784,1834483712
18877,6537240,1834483712
29950,7490096,1834483712
37229,7968736,1834483712
48391,8936272,1834483712
52254,8936728,1834483712
59685,9421408,1834483712
63380,9901536,1834483712
74604,10864144,1834483712
78189,10864144,1834483712
89350,11832592,1834483712
93163,12308656,1834483712
96836,12309112,1834483712
100557,12806912,1834483712
104341,12809432,1834483712
108130,13293200,1834483712
111796,13293200,1834483712
115428,13776968,1834483712
119229,14261192,1834483712
122948,14261648,1834483712
126621,14737968,1834483712
130243,14738424,1834483712
141297,15700752,1834483712
148594,16200920,1834483712
156035,16677504,1834483712
163356,17154312,1834483712
174321,18117032,1834483712
178091,18600800,1834483712
181834,18600800,1834483712
185503,19077152,1834483712
196396,20029728,1834483712
200030,20030184,1834483712
203923,20516472,1834483712
207549,20516472,1834483712
222237,21968688,1834483712
225879,21969144,1834483712
229559,22453368,1834483712
233241,22453824,1834483712
237042,22940112,1834483712
240702,23415688,1834483712
244293,23415688,1834483712
251573,23894384,1834483712
255237,24370744,1834483712
262593,24855424,1834483712
266225,25331464,1834483712
269853,25333984,1834483712
277208,25817752,1834483712
280751,26301520,1834483712
291909,26778808,1834483712
295545,27263032,1834483712
302916,27749776,1834483712
306775,28233544,1834483712
314032,28716304,1834483712
317710,5601488,1834483712
321375,5601488,1834483712
328665,6085256,1834483712
332254,6571120,1834483712
335938,6571120,1834483712
339585,7054888,1834483712
343192,7538656,1834483712
347006,7540752,1834483712
350803,8021680,1834483712
354503,8021680,1834483712
358181,8505448,1834483712
365445,9007728,1834483712
376691,9969176,1834483712
384120,10452944,1834483712
387791,10452944,1834483712
391427,10938808,1834483712
395071,10938808,1834483712
398951,11414416,1834483712
402609,11914584,1834483712
406268,11916680,1834483712
409893,12392584,1834483712
413505,12392584,1834483712
420945,12878448,1834483712
424738,13354040,1834483712
428407,13829632,1834483712
454281,15285128,1834483712
457977,15760704,1834483712
472550,16741208,1834483712
480109,17235280,1834483712
501887,19180640,1834483712
509265,19666504,1834483712
520381,20150272,1834483712
531326,21119960,1834483712
535005,21598200,1834483712
538671,21600296,1834483712
542323,22084064,1834483712
549686,22584248,1834483712
553325,22586344,1834483712
556960,23066016,1834483712
560784,23566184,1834483712
571627,24052048,1834483712
579178,24535816,1834483712
582813,25021680,1834483712
586476,25021680,1834483712
593925,25981072,1834483712
601473,26466936,1834483712
