"timeMillisSpent","usedMemory","maxMemory"
3612,5259712,1834483712
14871,6228656,1834483712
18560,6229112,1834483712
29445,7207632,1834483712
33205,7684400,1834483712
40760,8163528,1834483712
44424,8163528,1834483712
48046,8648000,1834483712
51775,8648456,1834483712
55629,9125224,1834483712
96296,12043120,1834483712
99971,12528048,1834483712
118389,13494440,1834483712
122160,13979368,1834483712
125829,13979824,1834483712
129539,14464752,1834483712
136916,14952200,1834483712
140468,15428768,1834483712
144153,15428768,1834483712
151560,15913696,1834483712
155347,16390448,1834483712
162632,16875832,1834483712
177337,17839576,1834483712
181007,18315856,1834483712
184739,18800784,1834483712
192359,19280640,1834483712
195957,19281096,1834483712
199604,19766024,1834483712
203298,19768544,1834483712
207057,20244928,1834483712
221888,21214784,1834483712
225744,21699712,1834483712
233097,22177224,1834483712
240442,22664216,1834483712
247835,23148688,1834483712
255218,23628544,1834483712
258826,24121680,1834483712
273694,25086208,1834483712
277446,25570680,1834483712
281087,25570680,1834483712
288476,26050536,1834483712
292185,26535464,1834483712
295868,26535920,1834483712
306866,27499752,1834483712
310629,27984224,1834483712
321801,5340616,1834483712
325531,5833280,1834483712
329098,5833280,1834483712
340327,6804320,1834483712
343976,6804320,1834483712
354850,7775360,1834483712
358509,8268024,1834483712
365736,8754592,1834483712
373150,9239064,1834483712
377013,9241160,1834483712
380613,9742048,1834483712
384284,10226520,1834483712
391701,10729488,1834483712
395493,10729488,1834483712
402788,11213960,1834483712
410132,11693296,1834483712
413863,12169872,1834483712
417500,12654344,1834483712
421114,12656440,1834483712
432475,13617248,1834483712
436175,13619344,1834483712
443576,14580120,1834483712
451048,15066688,1834483712
462156,15551160,1834483712
465839,16037728,1834483712
473302,16522200,1834483712
477071,17003832,1834483712
480788,17005928,1834483712
484569,17482536,1834483712
488282,17482536,1834483712
495536,17969104,1834483712
499191,18445480,1834483712
502831,18924424,1834483712
513840,19410992,1834483712
524961,20382032,1834483712
532403,20858608,1834483712
536078,21343080,1834483712
554505,22316216,1834483712
558144,22800688,1834483712
561799,22800688,1834483712
565629,23276968,1834483712
573033,23763536,1834483712
576756,24248008,1834483712
580377,24248008,1834483712
587792,24734576,1834483712
595164,25695728,1834483712
602374,26182296,1834483712
