"timeMillisSpent","calculateCountPerSecond"
3708,4
11197,0
14777,1
25606,0
29301,0
32960,1
36565,0
47704,0
55194,1
58785,1
70003,0
73800,0
77666,1
81431,0
85059,0
88738,0
92375,0
96056,0
99659,3
103354,0
110730,0
114405,1
118150,0
125523,2
129310,1
133029,0
136691,1
144081,0
147773,0
151387,0
155266,1
158974,0
170110,0
173844,0
177502,0
181174,0
188556,0
199630,0
203304,0
206929,1
210573,1
214185,0
221615,0
225335,0
228981,0
236373,1
240103,0
247598,0
251314,0
258431,0
265916,0
280857,0
284601,0
288285,1
295680,0
299337,0
317878,0
321550,0
325413,1
336358,0
339994,0
351142,0
354957,0
358605,0
362288,0
365848,1
373342,0
377016,0
380734,0
384321,0
391655,0
398974,1
402610,0
406294,0
413602,0
417263,0
428446,0
432251,0
439606,0
443249,1
446987,0
450562,1
454288,1
458086,0
461722,0
465394,0
476570,0
480266,1
484033,1
495262,0
502588,0
506314,0
510034,0
513735,1
517436,0
521084,0
524744,0
532007,1
535685,0
539388,1
542973,0
550249,0
554050,1
557780,0
568790,0
572457,0
576121,1
587135,0
590681,0
598164,0
601830,1
