"timeMillisSpent","usedMemory","maxMemory"
4367,6297576,1834483712
8556,6297576,1834483712
12842,7040696,1834483712
17149,7040696,1834483712
21637,7792120,1834483712
25876,7792576,1834483712
30351,7793032,1834483712
34679,8544456,1834483712
38977,8544912,1834483712
43235,8547432,1834483712
43235,9290208,1834483712
47727,22670040,1834483712
47727,22670040,1834483712
52235,23416912,1834483712
56556,24167880,1834483712
56556,24167880,1834483712
60837,24168336,1834483712
65359,24911584,1834483712
69776,24912040,1834483712
69776,24912040,1834483712
74243,24912496,1834483712
74244,24912496,1834483712
78504,41281120,1834483712
83032,41283640,1834483712
83032,41283640,1834483712
87537,8822944,1834483712
91862,8822944,1834483712
96036,8822944,1834483712
96036,8822944,1834483712
100331,12514272,1834483712
109021,13252640,1834483712
113302,13998728,1834483712
117793,13999184,1834483712
117794,13999184,1834483712
122068,14737088,1834483712
126585,14739608,1834483712
126585,15477536,1834483712
131139,15477536,1834483712
135507,16223168,1834483712
139760,16223168,1834483712
144174,16969256,1834483712
148709,16969712,1834483712
152928,16970168,1834483712
157248,17708080,1834483712
161518,17708536,1834483712
165939,18456688,1834483712
170464,18456688,1834483712
174857,18456688,1834483712
179152,19202320,1834483712
183703,19202776,1834483712
188043,19950248,1834483712
192423,19950704,1834483712
196740,19951160,1834483712
201070,20689456,1834483712
205575,20691976,1834483712
205575,20691976,1834483712
209929,21429440,1834483712
209929,21429440,1834483712
214356,22904752,1834483712
214356,22904752,1834483712
218712,23646288,1834483712
223202,24384296,1834483712
223202,24384296,1834483712
227640,25130384,1834483712
227640,25130384,1834483712
232212,37688992,1834483712
232212,37688992,1834483712
236652,38435080,1834483712
236652,38435080,1834483712
240924,38435536,1834483712
240924,38435536,1834483712
245313,39183688,1834483712
249637,39183688,1834483712
254017,39929320,1834483712
258345,39929320,1834483712
262875,39929776,1834483712
267213,40675864,1834483712
271551,40676320,1834483712
275940,41422408,1834483712
280136,41422864,1834483712
284495,41425384,1834483712
288700,41833240,1834483712
292859,6092808,1834483712
297228,6092808,1834483712
301555,6827904,1834483712
305897,6827904,1834483712
310080,6828360,1834483712
314599,7563912,1834483712
318812,7564368,1834483712
323264,8295640,1834483712
327559,8296096,1834483712
331897,8298616,1834483712
336479,9033712,1834483712
340789,9033712,1834483712
345229,9768808,1834483712
349494,9769264,1834483712
353967,10496624,1834483712
358267,10497080,1834483712
362580,10497536,1834483712
366956,11224912,1834483712
371473,11227432,1834483712
376008,11962528,1834483712
376008,11962528,1834483712
380309,11962528,1834483712
380309,11962528,1834483712
384638,12689456,1834483712
388946,12689912,1834483712
393240,13417296,1834483712
393240,13417296,1834483712
397632,13417752,1834483712
402117,14153304,1834483712
406313,14153760,1834483712
410550,14156280,1834483712
414928,14883424,1834483712
419156,14883424,1834483712
423477,15618520,1834483712
427825,15618976,1834483712
432175,16362720,1834483712
436717,16363176,1834483712
441067,16363632,1834483712
445362,17099184,1834483712
449723,17101704,1834483712
454225,17836800,1834483712
458606,17836800,1834483712
462950,18580088,1834483712
467260,18580544,1834483712
471817,18581000,1834483712
476058,19316552,1834483712
476058,19316552,1834483712
480225,19317008,1834483712
484519,20052560,1834483712
488802,20055080,1834483712
493037,20055080,1834483712
497446,20781992,1834483712
501664,20781992,1834483712
506172,21517544,1834483712
510410,21518000,1834483712
514764,22249272,1834483712
519098,22249728,1834483712
523390,22250184,1834483712
527743,22987800,1834483712
532070,22987800,1834483712
536411,23722896,1834483712
540936,23722896,1834483712
545488,23723352,1834483712
549771,24450720,1834483712
553990,24451176,1834483712
553990,24451176,1834483712
558390,25186728,1834483712
562693,25187184,1834483712
567240,25932992,1834483712
571551,25932992,1834483712
571551,25932992,1834483712
575749,26668088,1834483712
575749,26668088,1834483712
580114,26668088,1834483712
584652,26668544,1834483712
589188,27396528,1834483712
593519,27396984,1834483712
597781,28132536,1834483712
602147,28132992,1834483712
