"timeMillisSpent","calculateCountPerSecond"
4274,45
8838,0
13004,0
17323,0
21606,0
21607,1000
25998,195
30220,0
30221,1000
34410,2
38743,0
43001,0
47473,0
51823,0
56185,0
60500,0
64879,0
69208,0
73457,0
78002,0
78002,2000
82260,3
82261,1000
86554,148
86555,1000
90921,35
90921,1000
95340,67
99844,0
99845,2000
104367,0
108574,0
112948,0
112948,1000
117219,59
121612,0
126171,0
130535,0
134838,0
139223,0
143466,0
147806,0
152063,0
152064,4000
156419,3
160835,0
165339,0
169557,0
173916,0
173916,1000
178172,4
182689,0
186976,0
186977,1000
191244,1
191244,3000
195483,2
199875,0
204276,0
208630,0
212904,0
217260,0
217260,1000
221468,0
225852,0
230358,0
234683,0
238936,0
243425,0
243426,3000
247966,63
252246,0
256491,0
260753,0
265078,0
269440,0
273915,0
278382,0
282639,0
286887,0
291125,0
295408,0
299712,0
303903,0
308325,0
312504,0
316624,2
320826,0
325021,0
329560,0
334115,0
338431,0
342991,0
347300,1
351546,0
356058,1
360571,0
364974,0
369114,0
373612,0
377951,0
382234,0
386584,0
391018,0
395352,0
399500,1
403851,0
408195,0
412576,0
417063,0
421562,0
425863,0
430400,0
434728,0
434728,1000
439241,10
443591,0
447878,0
452368,0
456697,0
456697,2000
460915,4
465072,0
469546,0
473858,0
478302,0
482570,0
486704,0
490979,2
490980,1000
495340,1
503815,0
508014,0
508014,1000
512513,2
516821,0
521065,0
525508,0
529854,0
534339,1
538638,0
542955,0
547375,0
551921,0
556177,0
556178,1000
560450,1
564688,0
568908,0
573375,0
577928,1
577929,1000
582337,134
582337,1000
586573,0
591075,0
595383,0
599896,0
604222,0
