"timeMillisSpent","calculateCountPerSecond"
4578,115
9058,0
13406,0
17697,0
21885,0
26191,0
30623,0
34904,0
39247,0
43610,0
47946,0
52324,0
56567,0
60919,0
65264,0
69633,0
74034,0
78511,0
82663,1
87003,0
91247,0
95620,0
100173,0
104405,0
108814,0
113208,0
117567,0
122055,0
126365,0
130775,0
135040,0
139414,0
143935,0
148208,0
152587,0
156800,0
161086,0
165379,0
169671,0
174013,0
178536,0
182878,0
187286,0
191583,0
196005,0
200375,0
200375,1000
204740,17
209003,0
213500,0
217771,0
222031,0
226256,0
230621,0
234951,0
239240,0
243518,0
247865,0
252439,1
256794,1
261160,0
265437,2
269800,0
274194,0
278690,0
282848,0
287295,0
291726,0
296132,0
300433,0
