"timeMillisSpent","calculateCountPerSecond"
4532,11
4532,5000
9047,5
13552,0
17813,0
22092,0
26567,0
30791,1
35147,0
39396,0
43667,0
48056,0
52380,0
56720,0
61113,0
65382,0
69604,0
73867,0
78182,1
82579,0
87140,0
91664,0
96073,0
100331,1
104708,0
108959,1
113459,0
117735,0
122032,0
126257,0
130623,0
134964,0
139496,1
143994,0
148336,0
152686,0
156960,0
161421,1
165826,0
170323,0
174757,1
179130,1
183491,1
187818,0
192164,0
196715,0
200895,1
205221,1
209503,0
213910,0
218257,0
222442,0
226724,0
231107,0
235465,1
239790,0
243985,1
248286,1
252656,0
257040,0
261363,1
265689,0
270001,2
274498,0
278975,0
283370,0
287655,1
292172,0
296338,0
300902,0
305220,0
309547,0
313952,0
318310,0
322671,0
327042,0
331378,0
335711,0
340078,0
344402,0
348615,0
352896,0
357209,0
361606,0
365887,0
370180,0
374488,0
378934,0
383279,0
387640,0
391890,1
396246,0
396246,1000
400676,0
405043,0
409568,0
413886,0
418134,0
422497,0
426804,0
431300,0
435640,1
439878,0
444310,0
448615,0
452886,1
457140,0
461476,0
465839,0
470144,0
474414,0
478695,0
483056,0
487269,0
491746,0
496055,0
500306,0
504569,0
508885,0
513228,0
517524,0
521794,1
526196,1
530528,0
534773,0
539041,0
543373,0
547759,0
552084,0
556474,0
560998,0
565265,0
569863,1
574325,0
578769,0
583276,0
587697,0
592116,0
596627,0
600994,0
