"timeMillisSpent","score"
7,"0hard/-1132380soft"
8,"0hard/-1120527soft"
9,"0hard/-1115015soft"
29,"0hard/-1109970soft"
37,"0hard/-1105233soft"
38,"0hard/-1105155soft"
39,"0hard/-1074043soft"
39,"0hard/-1073909soft"
183,"0hard/-1067864soft"
207,"0hard/-1066955soft"
281,"0hard/-1060231soft"
283,"0hard/-1059584soft"
284,"0hard/-1056714soft"
293,"0hard/-1054603soft"
298,"0hard/-1046196soft"
531,"0hard/-1025970soft"
602,"0hard/-1019896soft"
708,"0hard/-1016596soft"
791,"0hard/-1011928soft"
793,"0hard/-1007752soft"
1355,"0hard/-1004426soft"
1419,"0hard/-998054soft"
1480,"0hard/-992116soft"
1498,"0hard/-986398soft"
1731,"0hard/-981209soft"
1770,"0hard/-979178soft"
1794,"0hard/-976808soft"
1962,"0hard/-975819soft"
2122,"0hard/-967291soft"
2269,"0hard/-963944soft"
2375,"0hard/-963260soft"
2382,"0hard/-958994soft"
2640,"0hard/-957444soft"
3460,"0hard/-954245soft"
3933,"0hard/-954060soft"
3933,"0hard/-950828soft"
4508,"0hard/-946373soft"
5457,"0hard/-946200soft"
6500,"0hard/-946129soft"
6547,"0hard/-943477soft"
