"timeMillisSpent","calculateCountPerSecond"
3545,4
10920,0
14526,0
18310,0
25745,0
33227,0
36862,0
40529,0
47880,0
51451,1
55115,0
58763,0
66072,0
84452,0
88100,1
91883,0
95630,0
102955,0
106586,0
110398,0
114207,0
117864,0
121549,0
125134,0
128881,0
132539,0
136417,0
140031,0
143663,0
147324,0
154644,0
158286,1
172956,0
176675,0
180215,0
183863,0
191228,0
194868,2
202111,0
205907,0
209545,0
213116,0
220558,0
224291,0
227942,0
235428,1
239018,0
242725,0
246448,0
257530,0
261240,0
264934,0
272581,0
276155,0
280020,1
283644,0
291094,0
294768,0
298480,1
302155,1
305841,0
309495,1
313161,0
327637,1
331352,0
334990,1
338622,0
342254,0
349763,0
353331,1
360827,0
364411,0
371701,0
375243,1
378892,0
382616,0
386281,0
389974,1
393552,0
397163,0
404520,0
415612,0
419242,0
426744,0
430391,0
441273,0
444910,0
459549,0
463223,0
470578,1
474046,0
477927,1
481638,0
485365,0
488940,1
492706,0
496292,0
499918,3
507359,1
511198,1
514837,0
522239,0
533123,1
536737,0
544093,1
551641,0
555301,1
558946,0
562657,1
566293,0
570047,0
573625,0
577295,0
581040,2
584939,1
603412,0
