"timeMillisSpent","calculateCountPerSecond"
4635,237
8995,0
13411,0
17912,2
22348,0
26756,0
31339,0
35740,0
40312,0
44684,1
48861,0
57566,0
62133,0
66269,0
70831,0
75269,0
79830,0
84020,0
88417,0
92583,0
96908,1
101259,0
105782,0
110090,0
114399,0
123072,0
127452,0
131822,1
136186,0
145045,0
149444,0
153906,0
158258,0
162509,0
166795,0
171192,0
175687,0
180125,0
184578,0
188932,0
193268,0
197719,0
202093,0
206450,0
210679,1
215212,0
219795,0
224143,0
228294,0
232695,1
237075,0
241653,0
246052,0
263558,0
267991,0
272337,0
276976,0
281328,0
285822,0
290077,0
294543,0
303654,0
308211,1
312498,0
316934,0
321177,0
325487,0
330050,0
334613,0
339079,0
343444,0
347980,0
352325,0
356730,0
365465,0
369685,1
374126,0
378445,0
382781,1
386990,1
391508,0
396074,0
400372,0
404699,0
409091,0
413323,0
417887,0
422234,0
426771,0
431167,0
435453,0
440008,0
444256,0
448691,0
452996,0
465931,0
470510,0
475059,0
479509,0
484037,0
488355,0
497271,0
501635,0
505939,0
510355,0
527890,0
536517,0
541142,0
549743,0
554332,0
558627,0
563130,0
567455,0
572050,0
576539,0
580860,0
598427,0
602899,0
