"timeMillisSpent","calculateCountPerSecond"
4366,11
8707,0
13107,0
17510,0
21837,0
26388,0
30952,0
35362,0
39834,0
44207,0
48518,0
52918,1
57131,0
61347,0
65580,0
69986,0
74544,0
78855,0
83403,0
87772,0
92130,1
96590,0
100865,0
105267,0
109521,0
113875,0
118309,0
122643,0
127049,1
131676,0
136011,0
140392,0
144848,0
149269,0
153600,0
157836,0
162098,0
162098,1000
166503,2
170822,1
175134,0
179447,0
183903,0
188426,0
192978,0
197475,0
201881,0
206391,0
210703,0
215097,1
219380,0
223938,0
228238,0
232656,0
237218,0
241533,0
245862,0
250175,0
254583,0
259132,0
263577,0
268060,0
272575,1
276943,0
281347,1
285724,0
290032,0
294642,1
299032,0
303446,0
307876,0
312420,0
316746,0
321151,0
325554,0
325554,1000
329934,2
334292,0
338845,0
343251,0
347451,0
351754,0
356031,0
360579,0
364941,0
369329,0
373660,0
378098,0
382649,0
387196,0
391386,0
395986,0
400249,1
404625,0
409191,0
413520,0
417895,0
422339,0
426601,0
431005,0
435518,0
439757,0
444192,1
448756,0
453166,1
457597,0
461969,0
466333,0
470700,0
475111,0
479445,0
483841,0
488253,0
492820,0
497202,0
501747,0
506295,0
510570,0
514902,0
519462,0
523883,0
528333,0
532644,0
537027,0
541220,0
545526,0
550084,0
554388,0
558866,0
563167,0
567465,0
571979,0
576266,0
580584,0
585174,0
589606,0
593942,0
598360,1
602733,0
