"timeMillisSpent","calculateCountPerSecond"
4340,15
8696,0
13042,0
17387,0
21624,0
21624,1000
25893,0
30449,0
34835,1
38992,0
43343,1
47847,0
52256,0
56525,1
60937,0
65115,0
69388,0
73594,0
77985,0
82325,0
86868,0
91247,1
95812,0
100346,0
104846,0
109031,0
113235,0
117647,0
121983,0
126526,0
130783,0
135354,0
139786,0
144167,1
148693,0
153084,0
157412,0
161735,0
166042,0
170341,0
174765,0
179110,0
183450,0
187736,0
192262,0
196596,0
201129,0
205369,1
209698,1
209698,4000
213971,7
218274,1
218275,2000
222499,6
222500,1000
227006,0
227007,1000
231411,5
235672,0
240186,0
244699,0
249154,0
253557,0
257962,0
262318,1
266429,0
270763,2
275017,1
279347,0
283618,0
288118,0
292451,0
296741,1
301041,0
305456,0
309794,2
314115,0
318480,1
322826,0
327154,0
331643,0
336046,1
340431,0
344976,0
349258,0
353577,0
357912,1
362209,0
366549,1
371100,0
375622,0
379961,0
384288,0
388629,0
393111,0
397713,0
401951,1
406178,0
410609,0
414959,1
419359,0
423689,0
427953,0
432294,0
436630,0
441013,1
445333,0
449578,0
453984,0
458189,0
462707,0
466963,0
471280,0
475543,2
480049,1
484414,0
488782,0
493113,0
493114,3000
497468,4
501974,0
506544,0
510826,0
515317,0
519669,0
524217,0
528624,0
532911,0
537301,0
541852,0
546276,0
550786,0
555236,0
559662,0
563961,0
568253,0
572600,0
576960,0
581260,0
585517,0
589798,0
594255,0
598604,0
602962,0
