"timeMillisSpent","calculateCountPerSecond"
4405,11
8728,0
13029,0
17417,0
21578,0
26055,0
26055,3000
30322,13
34543,0
39060,1
43455,0
47775,0
52326,0
56588,0
61044,0
65335,0
69872,0
74380,0
78713,0
83199,0
87577,0
91880,0
96430,1
100732,0
104943,0
109146,1
113630,0
117963,0
122217,1
126652,1
131031,0
135390,0
139794,0
144092,1
148459,0
152701,0
157227,0
161582,0
166113,0
170404,0
174904,0
179120,0
183611,0
187940,0
192267,0
196552,0
200810,0
205034,0
209422,0
213780,0
213780,1000
218176,1
222677,0
227040,0
231238,0
235475,0
239974,1
244267,1
248813,0
253323,0
257578,1
262052,0
266553,0
271091,0
275588,1
279843,0
284437,0
288940,0
293357,0
297698,0
302183,0
306518,0
310985,0
310986,1000
315267,0
315268,2000
319637,3
323841,0
323841,1000
328042,3
332343,0
336867,0
341168,0
345502,0
349922,0
354354,0
358713,0
362943,0
367322,0
371812,0
376103,0
380454,0
384976,0
389559,0
393938,0
398281,0
402824,1
407075,0
411330,1
415586,0
419884,0
424230,0
428575,0
432937,0
437292,0
441584,0
441585,6000
445863,6
450007,0
454561,0
458844,0
463043,0
467583,0
472094,0
476470,0
480651,0
484995,0
489289,0
493846,0
498278,2
502525,0
506967,0
511377,0
515739,0
520239,0
524582,0
529061,0
533365,0
537615,1
541895,0
546374,0
550766,0
555101,0
559261,0
563761,0
568271,0
572737,0
577128,0
581641,0
585966,0
590291,0
594559,0
598946,0
603170,0
