"timeMillisSpent","calculateCountPerSecond"
4254,14
8515,0
12716,0
16924,0
16925,3000
21222,12
25772,1
30129,0
34603,0
38861,0
43180,0
47693,0
51881,0
56350,0
60615,0
65086,0
69515,0
73727,0
78101,0
82407,0
86866,0
91272,0
95777,0
100106,0
104642,0
109188,0
113468,1
118003,0
122444,0
126808,0
131121,0
135399,0
139693,0
139693,3000
144189,5
148507,0
152853,1
152853,2000
157233,10
157233,4000
161528,6
161528,1000
165761,20
165761,2000
170269,5
174570,0
178895,0
183155,0
187447,0
191820,0
196327,0
200597,1
204808,0
209141,0
213702,0
218027,0
222375,0
226733,0
231052,0
235368,0
239688,0
244027,0
248432,0
252735,0
257275,1
261812,0
266339,0
270692,0
274949,0
279126,0
283628,0
287871,0
292250,0
296741,0
301014,0
305310,0
305310,1000
309568,2
314101,0
318437,0
318438,3000
322704,20
327253,0
327253,5000
331444,4
331444,1000
335777,0
340049,0
344586,1
348940,0
353334,0
357666,1
362164,0
366460,1
370891,0
375200,0
379473,0
383712,0
388114,0
392494,0
397006,1
401293,0
405820,0
410156,0
414466,0
419000,0
423244,1
427770,0
427770,1000
432121,0
440784,0
466923,0
475316,0
479853,0
484066,3
488334,0
492819,0
497168,0
501399,0
505784,0
510039,0
514444,1
518781,0
522889,0
527383,0
531757,0
536050,0
540475,0
544869,1
549033,0
553251,0
557769,0
561990,0
566498,0
570865,0
575374,0
579726,0
588574,0
592850,0
601627,0
