"timeMillisSpent","calculateCountPerSecond"
4295,16
8599,0
12828,0
17072,0
17073,2000
21547,1
26058,0
26058,4000
30411,8
34680,0
39031,0
43278,0
47807,0
52102,0
56387,0
60723,0
65024,0
69408,0
73772,0
73772,1000
78019,3
82426,0
86787,0
91173,0
95752,0
100118,0
104651,0
108877,0
113388,0
117632,0
121980,0
126440,0
130987,0
135353,0
139861,0
144238,0
148771,0
153178,0
157752,0
162117,0
166487,0
171022,0
175535,0
179919,0
179919,1000
184203,12
188556,0
192834,0
197051,0
201299,0
205830,0
210122,0
214521,0
214521,1000
218800,3
218800,2000
223371,2
227661,0
227661,1000
232237,1
236641,0
241176,0
241176,2000
245591,3
245591,1000
249893,0
254114,0
258462,0
258462,1000
262792,8
267179,0
267179,1000
271545,0
275959,0
280284,0
284650,0
288836,0
288837,1000
293170,2
297315,0
301598,0
301598,1000
305917,58
310142,0
314539,0
318909,0
323177,0
327597,0
332217,0
336538,0
340934,0
345212,0
349777,0
354099,0
358415,0
362659,1
367053,1
371305,1
375567,0
379894,0
384140,0
388644,0
392989,0
397479,0
397479,2000
402046,0
406404,0
406405,2000
410936,36
419450,0
423997,0
428312,0
432803,0
432803,1000
437010,0
437011,2000
441341,169
441341,1000
445634,7
445635,1000
450025,15
450025,1000
454405,5
458676,0
462923,0
467419,0
471822,0
471823,1000
476054,0
480340,0
484860,0
489432,0
489432,1000
493796,94
498382,0
502633,0
502634,3000
506951,0
511478,1
515815,0
520352,0
524902,0
524902,4000
529163,12
533554,0
538089,0
542398,0
542399,2000
546960,49
551404,0
555874,0
555874,1000
560168,1
564411,0
564411,1000
568712,4
573097,0
577457,0
581663,0
586233,0
586233,2000
590526,30
594762,0
599144,0
603421,0
