"timeMillisSpent","score"
81,"0hard/-3662813soft"
121,"0hard/-3615216soft"
214,"0hard/-3591437soft"
240,"0hard/-3586883soft"
267,"0hard/-3519277soft"
321,"0hard/-3499134soft"
347,"0hard/-3496774soft"
372,"0hard/-3481691soft"
437,"0hard/-3453604soft"
481,"0hard/-3450483soft"
570,"0hard/-3420706soft"
992,"0hard/-3410745soft"
1021,"0hard/-3410227soft"
1078,"0hard/-3399568soft"
1142,"0hard/-3398347soft"
1187,"0hard/-3371434soft"
1232,"0hard/-3364565soft"
1280,"0hard/-3364505soft"
1936,"0hard/-3353061soft"
1979,"0hard/-3325288soft"
2023,"0hard/-3321051soft"
2066,"0hard/-3319079soft"
2109,"0hard/-3315438soft"
2249,"0hard/-3314952soft"
2296,"0hard/-3300096soft"
2344,"0hard/-3298691soft"
2392,"0hard/-3297374soft"
2492,"0hard/-3296579soft"
2543,"0hard/-3296257soft"
2593,"0hard/-3296005soft"
2638,"0hard/-3295850soft"
2663,"0hard/-3287743soft"
2847,"0hard/-3287572soft"
2869,"0hard/-3287503soft"
2917,"0hard/-3267970soft"
2991,"0hard/-3242831soft"
4559,"0hard/-3228405soft"
5189,"0hard/-3228072soft"
5219,"0hard/-3222010soft"
5281,"0hard/-3221834soft"
5313,"0hard/-3220672soft"
5570,"0hard/-3215070soft"
5619,"0hard/-3213503soft"
6227,"0hard/-3197593soft"
6255,"0hard/-3190078soft"
6309,"0hard/-3179213soft"
6356,"0hard/-3170479soft"
6426,"0hard/-3170442soft"
6762,"0hard/-3167347soft"
6856,"0hard/-3166294soft"
7105,"0hard/-3165430soft"
7137,"0hard/-3164443soft"
7168,"0hard/-3162335soft"
8568,"0hard/-3138369soft"
13128,"0hard/-3136312soft"
13172,"0hard/-3110667soft"
13213,"0hard/-3105343soft"
13257,"0hard/-3078101soft"
13391,"0hard/-3068241soft"
13439,"0hard/-3065757soft"
13486,"0hard/-3063125soft"
13687,"0hard/-3060947soft"
13738,"0hard/-3039593soft"
13787,"0hard/-3023945soft"
13831,"0hard/-3014405soft"
13876,"0hard/-3002011soft"
14016,"0hard/-3001942soft"
14481,"0hard/-3001828soft"
14901,"0hard/-2996241soft"
15035,"0hard/-2992747soft"
34852,"0hard/-2958970soft"
34877,"0hard/-2957217soft"
34926,"0hard/-2957129soft"
34953,"0hard/-2956786soft"
35028,"0hard/-2938548soft"
35216,"0hard/-2936879soft"
35318,"0hard/-2935215soft"
35386,"0hard/-2935041soft"
35422,"0hard/-2934797soft"
35479,"0hard/-2931848soft"
35635,"0hard/-2930452soft"
36105,"0hard/-2893392soft"
36216,"0hard/-2889437soft"
36270,"0hard/-2886071soft"
36419,"0hard/-2882778soft"
36571,"0hard/-2881306soft"
36622,"0hard/-2876893soft"
36671,"0hard/-2874439soft"
36829,"0hard/-2873304soft"
36856,"0hard/-2869461soft"
36907,"0hard/-2865026soft"
36932,"0hard/-2862615soft"
36982,"0hard/-2857249soft"
37033,"0hard/-2855514soft"
37173,"0hard/-2849236soft"
37232,"0hard/-2848353soft"
37261,"0hard/-2821440soft"
37317,"0hard/-2795850soft"
