"timeMillisSpent","calculateCountPerSecond"
4365,42
8714,0
13254,0
13255,2000
17716,0
17717,1000
21995,1
26258,0
26262,250
30408,2
34889,0
39221,0
39222,3000
43560,7
48056,0
52524,1
56876,0
61166,0
65578,0
70083,0
74366,0
74367,1000
78559,5
82840,0
87350,0
87351,1000
91836,1
91839,666
96301,42
96303,500
100447,4
105012,0
109358,0
109361,333
113750,18
117970,0
122275,0
126558,0
130826,0
135285,0
139544,0
143932,0
148237,0
152596,0
156946,0
156947,2000
161403,14
165732,0
174409,0
178910,0
183126,0
183128,500
187477,1
191648,0
195893,0
200209,0
200210,3000
204538,3
209054,0
213283,0
217577,0
221935,0
226442,0
226445,333
231011,62
235479,0
239774,0
244021,0
248320,0
252799,0
257078,0
261372,0
265695,0
270075,0
274448,0
274449,1000
278934,2
283264,0
283266,2500
287675,4
292157,0
296511,0
300884,0
305212,0
305214,500
309603,7
313947,0
318309,0
322484,0
326831,0
331201,0
335528,0
340095,0
348916,0
353296,0
357654,0
361906,0
366132,0
370433,0
374726,0
379030,0
383543,0
387901,0
392373,0
396897,0
401172,0
405568,0
409873,0
414177,0
418531,0
422921,1
427205,0
431763,0
436215,0
440595,0
444833,0
449104,0
453637,0
458030,0
462518,0
466880,0
471266,0
475468,1
479919,0
484203,0
488536,0
492984,0
492986,500
497283,3
501706,0
506159,0
506163,500
510486,0
514726,0
519114,0
519117,333
523339,0
523340,1000
527642,10
532187,0
532189,500
536479,1
540803,0
545012,0
549365,0
549366,1000
553821,12
558361,0
562640,0
566959,0
571436,0
575940,0
580323,0
584670,0
588861,0
593393,0
597733,0
602108,0
