"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
4,1,10
6,1,4
7,1,1
8,1,1
9,1,1
11,1,10
12,1,3
13,1,4
14,1,5
15,1,2
17,1,4
18,1,3
19,1,4
20,1,2
21,1,4
23,1,1
24,1,2
25,1,9
26,1,3
28,1,2
29,1,1
30,1,1
31,1,1
32,1,1
34,1,11
35,1,1
36,1,5
37,1,4
38,1,2
39,1,2
41,1,1
44,1,2
45,1,3
46,1,8
47,1,2
49,1,2
50,1,1
51,1,1
4365,1,2
8714,1,1
13254,1,1
13255,1,2
17716,1,1
17717,1,1
21995,1,7
26258,1,2
26262,1,1
26266,1,1
26268,1,1
26269,1,5
30408,1,4
34889,1,1
39221,1,2
39222,1,3
39225,1,1
39228,1,3
39231,1,5
39232,1,5
39233,1,1
39234,1,1
39235,1,2
39236,1,1
39237,1,8
39238,1,1
39240,1,2
39241,1,1
39243,1,1
39244,1,1
43560,1,1
48056,1,1
52524,1,7
56876,1,1
61166,1,2
65578,1,2
70083,1,1
74366,1,1
74367,1,1
74368,1,2
74369,1,1
74370,1,1
74371,1,2
74372,1,1
74373,1,3
74374,1,3
74375,1,1
74376,1,1
74377,1,2
74378,1,3
74379,1,2
74379,1,2
78559,1,1
82840,1,1
87350,1,1
87351,1,1
87352,1,4
91836,1,1
91839,1,2
91841,1,3
91846,1,2
91848,1,1
91850,1,1
91852,1,2
91855,1,2
91857,1,1
91859,1,1
91860,1,2
91861,1,1
91863,1,1
91864,1,1
91865,1,2
91866,1,2
91868,1,1
91869,1,2
91870,1,1
91872,1,2
91873,1,1
91874,1,1
91875,1,1
91876,1,2
91878,1,2
91879,1,1
91880,1,2
91881,1,3
91883,1,3
91884,1,2
91885,1,2
91886,1,1
91888,1,1
91890,1,1
91891,1,1
91892,1,4
91893,1,2
91895,1,1
91896,1,2
91897,1,1
91898,1,3
91900,1,5
91901,1,2
91902,1,1
91903,1,1
91904,1,1
91906,1,1
91907,1,1
91908,1,1
91909,1,1
91910,1,2
91912,1,1
91913,1,1
91914,1,2
91915,1,1
91916,1,4
91918,1,1
91919,1,2
91920,1,4
91921,1,4
91923,1,1
91924,1,2
91926,1,1
91928,1,1
91929,1,1
91930,1,1
91932,1,5
91933,1,6
91934,1,2
91935,1,1
91937,1,1
91938,1,2
91939,1,1
91940,1,1
91941,1,2
91943,1,9
91944,1,2
91945,1,4
91947,1,3
91948,1,1
91949,1,2
91950,1,2
91951,1,1
91953,1,1
91954,1,1
91955,1,1
91956,1,1
91957,1,3
91959,1,2
91960,1,3
91961,1,1
91962,1,2
91964,1,1
91964,1,2
91965,1,2
91967,1,2
91968,1,1
91969,1,1
91970,1,2
91971,1,5
91972,1,3
96301,1,1
96303,1,1
96304,1,3
96305,1,2
96306,1,2
96307,1,1
96308,1,1
96310,1,1
96311,1,2
96312,1,3
96313,1,1
100447,1,4
105012,1,1
109358,1,1
109361,1,1
109365,1,1
109367,1,1
109368,1,3
109370,1,1
109371,1,1
109372,1,1
109373,1,1
109374,1,1
109376,1,3
109377,1,1
109378,1,1
109379,1,3
109380,1,2
109382,1,2
109383,1,5
109385,1,5
109386,1,3
109388,1,6
109389,1,3
109390,1,1
109391,1,4
109392,1,2
109394,1,2
109395,1,7
109396,1,2
109397,1,1
109398,1,2
109399,1,7
109401,1,6
109402,1,1
109403,1,2
