"timeMillisSpent","calculateCountPerSecond"
4310,11
8721,0
12990,0
17301,0
21720,0
26100,0
30576,0
34918,0
39481,0
44065,0
48460,0
52978,1
57207,0
61513,0
65925,0
70374,0
74759,0
79170,0
83573,0
88152,0
92568,1
97006,0
101343,0
105698,0
110165,0
114648,0
119004,0
123216,0
127573,1
132018,0
136393,0
140802,0
145152,0
149662,0
154009,0
158380,0
162819,0
162819,1000
167230,2
171589,1
175920,0
180223,0
184589,0
188961,0
193393,0
197678,0
201963,0
206264,0
210541,0
215117,1
219423,0
223957,0
228325,0
232702,0
237261,0
241812,0
246127,0
250695,0
255229,0
259453,0
263843,0
268285,0
272783,1
277199,0
281624,1
286190,0
290485,0
294982,1
299395,0
303715,0
308077,0
312480,0
316811,0
321192,0
325800,0
325800,1000
330229,2
334800,0
339149,0
343516,0
347922,0
352356,0
356631,0
360983,0
365524,0
369876,0
374424,0
378762,0
383060,0
387601,0
391913,0
396325,0
400675,1
405038,0
409584,0
414126,0
418631,0
422790,0
427067,0
431457,0
435964,0
440271,0
444816,1
449237,0
453630,1
457972,0
462330,0
466656,0
471024,0
475572,0
479957,0
484174,0
488440,0
492820,0
497185,0
501559,0
506024,0
510566,0
515024,0
519303,0
523919,0
528497,0
532845,0
537407,0
542007,0
546362,0
550774,0
555162,0
559705,0
564107,0
568465,0
572882,0
577296,0
581579,0
585943,0
590426,0
594843,0
599188,1
603551,0
