"timeMillisSpent","acceptedMoveCount","selectedMoveCount"
11108,1,1
14800,1,5
22046,1,2
25768,1,3
29501,1,2
33298,1,2
36938,1,1
40574,1,3
44234,1,3
55167,1,13
58813,1,2
62452,1,3
66120,1,1
73420,1,2
84415,1,5
88111,1,3
98982,1,8
132149,1,27
146714,1,10
172528,1,12
187202,1,8
201809,1,14
224012,1,13
235083,1,3
242632,1,6
260968,1,19
279220,1,10
282868,1,1
286568,1,1
297810,1,6
301350,1,1
308884,1,2
323519,1,11
345825,1,12
360604,1,7
382839,1,20
390181,1,4
393762,1,1
397424,1,1
401106,1,1
404979,1,1
412635,1,5
416296,1,1
427435,1,5
438666,1,3
449743,1,8
453339,1,1
460670,1,4
464223,1,1
475108,1,4
478756,1,2
482331,1,2
489538,1,3
493231,1,1
496842,1,2
500595,1,2
511580,1,8
515237,1,2
518884,1,2
526420,1,2
537332,1,5
548010,1,3
558966,1,3
562655,1,2
573928,1,7
592253,1,17
599581,1,2
603266,1,1
