"timeMillisSpent","calculateCountPerSecond"
3676,4
11108,0
14800,1
22046,0
25768,0
29501,0
33298,0
36938,0
40574,0
44234,0
55167,1
58813,0
62452,0
66120,0
73420,0
84415,0
88111,0
98982,0
132149,0
146714,0
172527,0
187202,0
201809,0
224012,0
235083,0
242632,0
260968,1
279220,0
282868,0
286568,0
297810,0
301350,0
308884,0
323518,0
345825,0
360604,0
382839,0
390181,0
393762,0
397424,0
401106,0
404979,0
412635,0
416296,0
427435,0
438666,0
449743,0
453339,0
460670,0
464223,0
475108,0
478756,0
482331,0
489538,0
493231,0
496842,0
500595,0
511580,0
515237,0
518884,0
526420,0
537332,0
548010,0
558966,0
562655,0
573928,0
592253,0
599581,0
603266,0
