"timeMillisSpent","calculateCountPerSecond"
4540,62
8889,0
13153,0
17384,0
21799,0
26177,0
30486,0
34854,0
39317,0
43504,0
48026,0
48026,5000
52583,254
56956,0
61454,0
65767,0
69942,0
74123,0
78627,0
82943,0
87322,0
91521,0
96020,1
100569,0
104736,0
104737,1000
109096,10
113291,0
117529,0
117529,1000
121977,5
126357,0
130893,0
130893,1000
135194,0
139692,0
144030,0
148279,0
152609,0
156955,0
161297,0
165619,0
170070,0
174430,0
178921,0
183211,0
187524,0
187524,2000
192034,3
196573,0
200702,0
204903,0
209046,0
209046,1000
213406,2
217675,0
222045,0
226317,0
230700,0
234992,0
239312,0
243888,0
248353,0
252849,0
252849,2000
257157,3
261624,0
266087,0
270331,0
274760,0
279245,0
283479,0
287769,1
291987,0
296494,0
300993,0
305265,0
309533,0
313867,0
318214,0
322615,0
326956,0
326957,2000
331340,13
331341,1000
335618,3
339958,0
344258,0
344258,2000
348605,21
352929,0
361916,0
366466,0
370735,0
374943,0
379459,0
383927,1
388412,0
392770,0
397091,0
401341,0
405572,0
409883,0
414177,0
418564,1
422765,0
422765,1000
427104,1
431462,1
431463,1000
435780,4
440133,0
444500,0
448844,0
453150,0
457537,0
461742,1
465988,0
470200,0
474605,0
478879,0
483397,0
487913,0
496712,0
501064,0
505554,1
509793,0
518846,0
523167,0
527519,0
531720,0
536204,0
540579,0
545070,0
549394,0
553724,0
558048,0
562132,0
566407,0
570897,0
575094,0
579468,0
583811,1
588142,1
596564,0
601028,0
