"timeMillisSpent","calculateCountPerSecond"
3551,4
10824,0
14425,1
25644,0
33074,0
36685,0
40551,0
51829,1
59077,0
62929,1
66445,0
70127,0
77353,1
84732,0
106990,1
117976,0
121715,1
125402,0
129036,0
132735,0
136624,0
140258,1
143998,0
147757,0
158597,0
162353,0
165973,1
173476,0
177075,0
180832,0
184598,0
188354,0
192183,1
195889,0
199507,1
203188,0
206924,0
214368,0
218003,0
221578,2
225156,0
232414,0
236151,0
239824,0
250892,1
254527,0
258145,1
261844,1
269188,0
272974,0
276746,1
280403,0
291551,0
298860,0
302566,0
306165,0
320785,0
324566,1
328093,0
346670,0
350317,0
361363,0
365184,3
368829,0
372688,0
376478,1
380167,0
394753,0
405700,0
416655,0
427669,0
431377,0
445993,0
449605,0
464282,0
467919,0
471560,0
475225,1
478914,0
489913,0
493552,0
501002,0
508537,0
512103,1
523084,0
526672,0
530509,0
534182,1
537782,0
552609,0
556261,0
563609,0
574411,0
578226,1
581941,0
585560,1
589257,0
592938,0
596570,0
600292,0
