"timeMillisSpent","calculateCountPerSecond"
4373,46
4373,1000
8744,2
8744,1000
12995,84
17162,0
21735,0
26197,0
30532,0
34860,0
39195,0
43661,0
48122,0
52447,0
56659,0
61005,0
65437,1
69786,0
74259,0
78663,0
83041,0
87423,0
91783,0
96216,1
100449,0
104884,0
109206,0
113484,0
117892,0
122265,0
126705,0
130920,0
135213,0
139596,0
143983,0
148446,0
152560,0
156843,0
161379,0
165674,0
170102,0
174246,1
178569,0
183100,0
187307,0
191741,0
191741,1000
196019,2
200431,0
204761,0
209040,0
213447,0
217828,0
221916,0
226396,0
230681,0
235156,0
239527,0
243905,0
248199,0
252543,0
256942,1
261342,0
265736,0
265736,3000
270060,2
270061,1000
274435,32
278771,0
283134,0
283134,2000
287527,0
292020,0
296214,0
300577,0
305105,0
309370,0
313781,0
318171,0
322776,0
327184,0
331528,1
335976,0
340288,0
340289,1000
344896,0
349014,0
353428,0
357893,0
362140,1
366665,0
371001,0
375347,0
379566,0
384075,0
388484,0
392748,0
397148,0
401582,0
405752,0
410139,0
414492,0
418900,0
423451,0
428008,0
432545,0
436932,0
441386,0
445583,0
449866,0
454360,0
458901,0
463352,0
467681,1
472050,0
476224,0
480466,0
484748,0
488972,0
493420,0
497774,0
502101,0
506208,0
510428,1
514776,0
519256,0
523580,0
527944,0
532408,0
536749,0
541208,1
545597,0
550119,0
554408,0
558706,0
563158,0
567505,0
571676,0
576207,0
580494,0
585017,0
589187,0
593458,0
597915,0
602481,0
