"timeMillisSpent","score"
5,"-1hard/0medium/-2147483647soft"
4262,"0hard/-1medium/-584soft"
8630,"0hard/-1medium/-565soft"
12941,"0hard/-1medium/-556soft"
17259,"0hard/-1medium/-556soft"
21547,"0hard/-1medium/-556soft"
25831,"0hard/-1medium/-501soft"
30123,"0hard/-1medium/-501soft"
34400,"0hard/-1medium/-501soft"
38989,"0hard/-2medium/-533soft"
43481,"0hard/-2medium/-533soft"
47992,"0hard/-2medium/-533soft"
52235,"0hard/-2medium/-533soft"
56527,"0hard/-4medium/-617soft"
60829,"0hard/-4medium/-617soft"
