"timeMillisSpent","calculateCountPerSecond"
4291,45
8633,0
12986,0
17510,0
21803,0
21803,1000
26111,199
30424,0
30424,1000
34814,2
39110,0
43612,0
47997,0
52340,0
56630,0
60853,0
65339,0
69626,0
73900,0
78018,0
78019,2000
82511,2
82511,1000
87043,140
87043,1000
91420,35
91420,1000
95847,67
100205,0
100205,2000
104550,0
108874,0
113245,0
113245,1000
117787,55
122278,0
126734,0
131271,0
135650,0
139995,0
144417,0
148960,0
153366,0
153367,4000
157665,3
161991,0
166431,0
170787,0
175048,0
175048,1000
179301,4
183502,0
187881,0
187881,1000
192242,1
192242,3000
196524,2
200748,0
205049,0
209417,0
213670,0
218018,0
218018,1000
222221,0
226373,0
230593,0
234955,0
239319,0
243626,0
243626,3000
247959,66
252287,0
256793,0
261087,0
265496,0
270011,0
274335,0
278600,0
282941,0
287246,0
291448,0
295802,0
300354,0
304698,0
309197,0
313501,0
317843,2
322330,0
326678,0
331211,0
335429,0
339627,0
343908,0
348172,1
352693,0
357077,1
361344,0
365702,0
369962,0
374220,0
378519,0
382783,0
387067,0
391270,0
395756,0
400057,1
404380,0
408638,0
412936,0
417435,0
421975,0
426214,0
430551,0
434835,0
434835,1000
439188,11
443665,0
447947,0
452235,0
456466,0
456466,2000
460981,4
465226,0
469585,0
473924,0
478303,0
482496,0
486804,0
491191,2
491191,1000
495395,1
504063,0
508598,0
508598,1000
513073,2
517386,0
521717,0
525993,0
530342,0
534722,1
538892,0
543099,0
547487,0
551769,0
556297,0
556297,1000
560690,1
564910,0
569154,0
573542,0
577852,1
577852,1000
582122,139
582122,1000
586583,0
590908,0
595496,0
599833,0
604322,0
