"timeMillisSpent","calculateCountPerSecond"
4510,11
8871,0
13138,0
17643,0
22177,0
26438,0
30703,0
35247,0
39746,0
44065,0
48318,0
52647,1
56938,0
61173,0
65451,0
69973,0
74231,0
78431,0
82740,0
87006,0
91515,1
95703,0
100060,0
104417,0
108651,0
113195,0
117557,0
122093,0
126334,1
130591,0
134855,0
139107,0
143462,0
147776,0
152337,0
156685,0
160957,0
160958,1000
165435,2
169951,1
174186,0
178548,0
182959,0
187334,0
191919,0
196195,0
200486,0
204704,0
209281,0
213558,1
217983,0
222360,0
226696,0
230940,0
235122,0
239674,0
243969,0
248356,0
252734,0
257180,0
261498,0
265759,0
270061,1
274595,0
278887,1
283264,0
287680,0
291919,1
296255,0
300621,0
305047,0
309347,0
313628,0
318195,0
322526,0
322527,1000
326807,3
331346,0
335876,0
340064,0
344309,0
348866,0
353139,0
357510,0
361863,0
366119,0
370635,0
374908,0
379145,0
383595,0
387927,0
392150,0
396456,1
400980,0
405330,0
409790,0
414283,0
418635,0
423121,0
427364,0
431742,0
436092,0
440391,1
444685,0
449174,1
453476,0
457731,0
461877,0
466112,0
470276,0
474672,0
479239,0
483603,0
488014,0
492208,0
496552,0
500974,0
505314,0
509697,0
514003,0
518282,0
522546,0
526740,0
531038,0
535369,0
539643,0
543897,0
548257,0
552470,0
557003,0
561410,0
565699,0
569941,0
574275,0
578499,0
582915,0
587289,0
591807,1
596167,0
600432,0
