"timeMillisSpent","usedMemory","maxMemory"
4534,8109336,1834483712
8753,8587000,1834483712
12945,8587000,1834483712
17393,9072528,1834483712
21578,9554232,1834483712
26150,9554688,1834483712
30412,10040672,1834483712
34649,10518704,1834483712
39153,10519160,1834483712
43547,11015416,1834483712
48034,11500944,1834483712
52512,11500944,1834483712
56798,11986472,1834483712
61038,11986928,1834483712
65447,12464792,1834483712
69741,12958984,1834483712
74095,12959440,1834483712
78347,13445424,1834483712
82743,13933472,1834483712
87033,13933472,1834483712
87033,13933472,1834483712
91576,15365920,1834483712
95905,15851448,1834483712
100289,15851904,1834483712
104593,16329992,1834483712
108964,16811696,1834483712
113518,16812152,1834483712
117796,17298136,1834483712
122302,17786184,1834483712
126697,17786184,1834483712
131106,18271712,1834483712
135489,18271712,1834483712
139977,18749512,1834483712
144272,19235496,1834483712
148440,19235952,1834483712
152955,19713752,1834483712
157427,20199736,1834483712
161672,20202256,1834483712
165984,20679696,1834483712
170283,21206248,1834483712
174615,21206248,1834483712
178997,21692232,1834483712
183284,21692688,1834483712
187615,22171224,1834483712
191928,22658688,1834483712
196169,22659144,1834483712
200468,23147192,1834483712
204980,23632720,1834483712
209457,23632720,1834483712
213757,24118248,1834483712
217999,24118704,1834483712
222502,24596520,1834483712
226830,25082504,1834483712
231338,25082960,1834483712
231338,25082960,1834483712
235781,26054488,1834483712
240094,26057008,1834483712
244629,26534384,1834483712
249166,27011912,1834483712
249166,27011912,1834483712
253520,28461832,1834483712
253520,28461832,1834483712
258060,28939624,1834483712
262355,29425608,1834483712
266697,29426064,1834483712
271073,29904256,1834483712
271073,29904256,1834483712
275286,7580368,1834483712
279656,7580368,1834483712
284005,8065896,1834483712
288326,8065896,1834483712
292833,8545328,1834483712
297166,9023624,1834483712
301457,9023624,1834483712
305996,9525568,1834483712
310281,10005072,1834483712
314573,10005072,1834483712
319148,10490600,1834483712
323477,10490600,1834483712
327908,10970040,1834483712
332162,11455568,1834483712
336661,11455568,1834483712
341055,11941096,1834483712
345444,12436928,1834483712
349944,12436928,1834483712
354501,12922456,1834483712
358905,13416176,1834483712
363331,13418272,1834483712
367772,13903800,1834483712
372188,14397536,1834483712
376438,14397536,1834483712
376438,14397536,1834483712
380681,14877368,1834483712
384914,15355104,1834483712
389140,15840632,1834483712
393622,15840632,1834483712
397974,16320760,1834483712
402334,16806288,1834483712
406666,16806288,1834483712
411214,17291816,1834483712
415718,17771280,1834483712
420247,17771280,1834483712
424702,18249136,1834483712
428999,18742872,1834483712
433375,18744968,1834483712
437638,19230496,1834483712
442020,19230496,1834483712
446212,19707832,1834483712
450769,20203664,1834483712
455031,20203664,1834483712
459268,20681000,1834483712
463809,21184424,1834483712
468056,21186520,1834483712
472401,21672048,1834483712
476889,22157576,1834483712
481305,22157576,1834483712
485571,22645200,1834483712
489990,22645200,1834483712
494493,23122536,1834483712
498915,23608064,1834483712
503451,23610160,1834483712
507945,24087640,1834483712
512200,24574648,1834483712
516639,24574648,1834483712
525218,25062272,1834483712
529588,25540008,1834483712
533964,26025536,1834483712
542899,26513160,1834483712
547122,26998688,1834483712
556053,27486312,1834483712
560384,27971840,1834483712
564925,27971840,1834483712
569469,28449520,1834483712
573720,28451616,1834483712
577978,28929032,1834483712
582418,29422768,1834483712
586932,29422768,1834483712
591463,29902304,1834483712
600179,30397520,1834483712
