"timeMillisSpent","score"
3,"-1hard/0medium/-2147483647soft"
4534,"0hard/-1medium/-491soft"
8753,"0hard/-1medium/-400soft"
82743,"0hard/0medium/-447soft"
249166,"0hard/0medium/-420soft"
258060,"0hard/0medium/-413soft"
