"timeMillisSpent","calculateCountPerSecond"
4536,11
8868,0
13392,0
18000,0
22386,0
26795,0
30935,0
35304,0
39715,0
44030,0
48544,0
53054,1
57576,0
61783,0
66106,0
70470,0
75074,0
79471,0
83802,0
88144,0
92687,1
97023,0
101542,0
105876,0
110287,0
114681,0
119135,0
123302,0
127559,1
131962,0
136252,0
140667,0
144847,0
149173,0
153575,0
157932,0
162336,0
162337,1000
166848,1
171217,1
175513,0
179822,0
184234,0
188634,0
193171,0
197513,0
202064,0
206483,0
211060,0
215602,1
220045,0
224448,0
228673,0
233193,0
237587,0
242117,0
246548,0
251063,0
255387,0
259931,0
264273,0
268704,0
272978,1
277481,0
281771,1
286055,0
290639,0
295150,1
299559,0
303996,0
308426,0
312866,0
317198,0
321774,0
326123,0
326123,1000
330547,2
334829,0
339330,0
343619,0
348073,0
352654,0
357062,0
361506,0
365882,0
370307,0
374549,0
378851,0
383262,0
387728,0
392300,0
396707,0
401237,1
405780,0
410279,0
414603,0
419005,0
423469,0
428001,0
432231,0
436514,0
440846,0
445204,1
449600,0
454007,1
458414,0
462879,0
467248,0
471643,0
476053,0
480675,0
484967,0
489520,0
493864,0
498432,0
502804,0
507120,0
511663,0
516047,0
520458,0
524841,0
529391,0
533702,0
538101,0
542494,0
546899,0
551402,0
555755,0
560278,0
564655,0
568872,0
573440,0
577814,0
582369,0
586764,0
590993,0
595520,0
599890,1
604475,0
